Boris	Boris	SPEC(deeleigen)	B-NP	B-PER
,	,	LET()	O	O
ben	zijn	WW(pv,tgw,ev)	B-VP	O
jij	jij	VNW(pers,pron,2v,ev)	B-NP	O
een	een	LID(onbep)	B-NP	O
dikke	dik	ADJ(prenom,basis,met-e,stan)	I-NP	O
vette	vet	ADJ(prenom,basis,met-e,stan)	I-NP	O
leugenaar	leugenaar	N(soort,ev,basis,zijd,stan)	I-NP	O
?	?	LET()	O	O
				
Verenigd	verenigen	WW(vd,prenom,zonder)	B-NP	B-LOC
Koninkrijk	koninkrijk	N(soort,ev,basis,onz,stan)	I-NP	I-LOC
-	-	LET()	O	O
Boris	Boris	SPEC(deeleigen)	B-NP	B-PER
Johnson	Johnson	SPEC(deeleigen)	I-NP	I-PER
:	:	LET()	O	O
een	een	LID(onbep)	B-NP	O
diplomatiek	diplomatiek	ADJ(prenom,basis,zonder)	I-NP	O
ongeluk	ongeluk	N(soort,ev,basis,onz,stan)	I-NP	O
'	'	LET()	O	O
waiting	waiting	SPEC(vreemd)	O	O
to	to	SPEC(vreemd)	O	O
happen	happen	SPEC(vreemd)	O	O
'	'	LET()	O	O
				
Boris	Boris	SPEC(deeleigen)	B-NP	B-PER
Johnson	Johnson	SPEC(deeleigen)	I-NP	I-PER
is	zijn	WW(pv,tgw,ev)	B-VP	O
betrapt	betrappen	WW(vd,vrij,zonder)	I-VP	O
op	op	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
leugen	leugen	N(soort,ev,basis,zijd,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
dossier	dossier	N(soort,ev,basis,onz,stan)	I-NP	O
Skripal	Skripal	N(eigen,ev,basis,onz,stan)	I-NP	B-LOC
.	.	LET()	O	O
				
Opnieuw	opnieuw	BW()	B-ADVP	O
.	.	LET()	O	O
				
Waarom	waarom	BW()	B-ADVP	O
blijft	blijven	WW(pv,tgw,met-t)	B-VP	O
premier	premier	N(soort,ev,basis,zijd,stan)	B-NP	O
Theresa	Theresa	SPEC(deeleigen)	I-NP	B-PER
May	May	SPEC(deeleigen)	I-NP	I-PER
hem	hem	VNW(pers,pron,3,ev,masc)	I-NP	O
nog	nog	BW()	B-ADVP	O
tolereren	tolereren	WW(inf,vrij,zonder)	B-VP	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
cruciale	cruciaal	ADJ(prenom,basis,met-e,stan)	I-NP	O
positie	positie	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Britse	Brits	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Buitenlandse	buitenlands	ADJ(prenom,basis,met-e,stan)	B-NP	B-MISC
Zaken	zaak	N(soort,mv,basis)	I-NP	I-MISC
?	?	LET()	O	O
				
