Invoerheffingen	invoerheffing	N(soort,mv,basis)	B-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
geweldig	geweldig	ADJ(vrij,basis,zonder)	B-AP	O
!	!	LET()	O	O
				
Washington	Washington	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
				
Invoerheffingen	invoerheffing	N(soort,mv,basis)	B-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
het	het	LID(bep)	B-AP	O
geweldigste	weldigsten	WW(vd,prenom,met-e)	I-AP	O
dat	dat	VG(onder)	O	O
er	er	VNW(aanw,adv-pron,3,getal)	B-NP	O
bestaat	bestaan	WW(pv,tgw,met-t)	B-VP	O
.	.	LET()	O	O
				
Je	je	VNW(pers,pron,2v,ev)	B-NP	O
kunt	kunnen	WW(pv,tgw,met-t)	B-VP	O
er	er	VNW(aanw,adv-pron,3,getal)	B-NP	O
landen	land	N(soort,mv,basis)	I-NP	O
mee	mee	VZ(fin)	O	O
treffen	treffen	WW(inf,vrij,zonder)	B-VP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
de	de	LID(bep)	B-NP	O
Verenigde	verenigen	WW(vd,prenom,met-e)	I-NP	B-LOC
Staten	staat	N(soort,mv,basis)	I-NP	I-LOC
benadelen	benadelen	WW(inf,vrij,zonder)	B-VP	O
als	als	VZ(init)	B-PP	O
handelspartner	handelspartner	N(soort,ev,basis,zijd,stan)	B-NP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
liet	laten	WW(pv,verl,ev)	B-VP	O
president	president	N(soort,ev,basis,zijd,stan)	B-NP	O
Trump	Trump	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
gisteren	gisteren	BW()	B-ADVP	O
per	per	VZ(init)	B-PP	O
tweet	tweet	N(soort,ev,basis,zijd,stan)	B-NP	O
weten	weten	WW(inf,vrij,zonder)	B-VP	O
aan	aan	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
hele	heel	ADJ(prenom,basis,met-e,stan)	I-NP	O
wereld	wereld	N(soort,ev,basis,zijd,stan)	I-NP	O
maar	maar	VG(neven)	O	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
bijzonder	bijzonder	ADJ(nom,basis,zonder,zonder-n)	I-NP	O
aan	aan	VZ(init)	B-PP	O
Jean-Claude	Jean-Claude	SPEC(deeleigen)	B-NP	B-PER
Juncker	Juncker	SPEC(deeleigen)	I-NP	I-PER
,	,	LET()	O	O
de	de	LID(bep)	B-NP	O
voorzitter	voorzitter	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Europese	Europees	ADJ(prenom,basis,met-e,stan)	I-NP	B-ORG
Commissie	commissie	N(soort,ev,basis,zijd,stan)	I-NP	I-ORG
.	.	LET()	O	O
				
Die	die	VNW(aanw,pron,3,getal)	B-NP	O
hoopt	hopen	WW(pv,tgw,met-t)	B-VP	O
vandaag	vandaag	BW()	B-ADVP	O
tijdens	tijdens	VZ(init)	O	O
een	een	LID(onbep)	B-VP	O
treffen	treffen	WW(inf,nom,zonder,zonder-n)	I-VP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Witte	wit	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Huis	huis	N(soort,ev,basis,onz,stan)	I-NP	I-LOC
Trump	Trump	N(eigen,ev,basis,zijd,stan)	I-NP	I-LOC
te	te	VZ(init)	B-VP	O
overtuigen	overtuigen	WW(inf,vrij,zonder)	I-VP	O
om	om	VZ(init)	B-PP	O
geen	geen	VNW(onbep,det)	B-NP	O
tol	tol	N(soort,ev,basis,zijd,stan)	I-NP	O
te	te	VZ(init)	B-VP	O
heffen	heffen	WW(inf,vrij,zonder)	I-VP	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
invoer	invoer	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
personenwagens	personenwagen	N(soort,mv,basis)	B-NP	O
uit	uit	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
EU	EU	N(eigen,ev,basis,zijd,stan)	I-NP	B-LOC
.	.	LET()	O	O
				
