McDonald's	McDonald	N(soort,mv,basis)	B-NP	O
en	en	VG(neven)	O	O
Burger	Burger	SPEC(deeleigen)	B-NP	B-PER
King	King	SPEC(deeleigen)	I-NP	I-PER
starten	starten	WW(inf,vrij,zonder)	B-VP	O
'	'	LET()	O	O
burgeroorlog	burgeroorlog	N(soort,ev,basis,zijd,stan)	B-NP	O
'	'	LET()	O	O
				
Fastfoodketen	fastfoodkeet	N(soort,mv,basis)	B-NP	O
McDonald's	McDonald	N(soort,mv,basis)	I-NP	B-MISC
en	en	VG(neven)	O	O
concurrent	concurrent	N(soort,ev,basis,zijd,stan)	B-NP	O
Burger	Burger	SPEC(deeleigen)	I-NP	B-PER
King	King	SPEC(deeleigen)	I-NP	I-PER
starten	starten	WW(pv,tgw,mv)	B-VP	O
een	een	LID(onbep)	B-NP	O
hevige	hevig	ADJ(prenom,basis,met-e,stan)	I-NP	O
strijd	strijd	N(soort,ev,basis,zijd,stan)	I-NP	O
om	om	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Belgische	Belgisch	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
­burgerliefhebbers	­burgerliefhebber	N(soort,mv,basis)	I-NP	O
.	.	LET()	O	O
				
McDonald's	McDonald	N(soort,mv,basis)	B-NP	O
wil	willen	WW(pv,tgw,ev)	B-VP	O
de	de	LID(bep)	B-NP	O
komende	komen	WW(od,prenom,met-e)	I-NP	O
vijf	vijf	TW(hoofd,prenom,stan)	I-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
veertig	veertig	TW(hoofd,prenom,stan)	I-NP	O
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	I-NP	O
vestigingen	vestiging	N(soort,mv,basis)	I-NP	O
bouwen	bouwen	WW(inf,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
België	België	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
.	.	LET()	O	O
				
Burger	Burger	SPEC(deeleigen)	B-NP	B-PER
King	King	SPEC(deeleigen)	I-NP	I-PER
gaat	gaan	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	B-PP	O
vijftig	vijftig	TW(hoofd,prenom,stan)	B-NP	O
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	I-NP	O
restaurants	restaurant	N(soort,mv,basis)	I-NP	O
.	.	LET()	O	O
				
Hoeveel	hoeveel	TW(hoofd,prenom,stan)	B-NP	O
burgers	burger	N(soort,mv,basis)	I-NP	O
nog	nog	BW()	B-ADVP	O
voor	voor	VZ(init)	O	O
we	we	VNW(pers,pron,1,mv)	B-AP	O
massaal	massaal	ADJ(vrij,basis,zonder)	I-AP	O
een	een	LID(onbep)	B-NP	O
indigestie	indigestie	N(soort,ev,basis,zijd,stan)	I-NP	O
krijgen	krijgen	WW(inf,vrij,zonder)	B-VP	O
?	?	LET()	O	O
				
De	de	LID(bep)	B-NP	O
twee	twee	TW(hoofd,prenom,stan)	I-NP	O
concurrenten	concurrent	N(soort,mv,basis)	I-NP	O
hebben	hebben	WW(pv,tgw,mv)	B-VP	O
de	de	LID(bep)	B-NP	O
eindstrijd	eindstrijd	N(soort,ev,basis,zijd,stan)	I-NP	O
ingezet	inzetten	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
Wie	wie	VNW(vb,pron,3p,getal)	B-NP	O
nú	nú	BW()	B-NP	O
doorgroeit	doorgroeit	N(soort,ev,basis,zijd,stan)	I-NP	O
,	,	LET()	O	O
wint	winnen	WW(pv,tgw,met-t)	B-VP	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
pleit	pleiten	WW(pv,tgw,ev)	B-VP	O
,	,	LET()	O	O
zegt	zeggen	WW(pv,tgw,met-t)	B-VP	O
een	een	LID(onbep)	B-NP	O
expert	expert	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
