Hij	hij	VNW(pers,pron,3,ev,masc)	B-NP	O
riep	roepen	WW(pv,verl,ev)	B-VP	O
Allahu	Allahu	SPEC(deeleigen)	B-NP	B-PER
Akbar	Akbar	SPEC(deeleigen)	I-NP	I-PER
en	en	VG(neven)	O	O
sloeg	slaan	WW(pv,verl,ev)	B-VP	O
dan	dan	BW()	B-ADVP	O
toe	toe	VZ(fin)	O	O
				
Marseille	Marseille	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
				
Aan	aan	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
station	station	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Marseille	Marseille	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
gisteren	gisteren	BW()	B-NP	O
twee	twee	TW(hoofd,prenom,stan)	I-NP	O
vrouwen	vrouw	N(soort,mv,basis)	I-NP	O
van	van	VZ(init)	B-PP	O
17	17	TW(hoofd,vrij)	B-NP	O
en	en	VG(neven)	O	O
20	20	TW(hoofd,prenom,stan)	B-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
oud	oud	ADJ(vrij,basis,zonder)	B-AP	O
doodgestoken	doodsteken	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
dader	dader	N(soort,ev,basis,zijd,stan)	I-NP	O
,	,	LET()	O	O
een	een	LID(onbep)	B-NP	O
dertiger	dertiger	N(soort,ev,basis,zijd,stan)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-AP	O
illegaal	illegaal	ADJ(vrij,basis,zonder)	I-AP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
land	land	N(soort,ev,basis,onz,stan)	I-NP	O
verbleef	verblijven	WW(pv,verl,ev)	B-VP	O
,	,	LET()	O	O
werd	worden	WW(pv,verl,ev)	B-VP	O
neergeschoten	neerschieten	WW(vd,vrij,zonder)	I-VP	O
door	door	VZ(init)	B-PP	O
militairen	militair	N(soort,mv,basis)	B-NP	O
.	.	LET()	O	O
				
Volgens	volgens	VZ(init)	B-PP	O
omstanders	omstander	N(soort,mv,basis)	B-NP	O
riep	roepen	WW(pv,verl,ev)	B-VP	O
de	de	LID(bep)	B-NP	O
man	man	N(soort,ev,basis,zijd,stan)	I-NP	O
Allahu	Allahu	SPEC(deeleigen)	I-NP	B-PER
Akbar	Akbar	SPEC(deeleigen)	I-NP	I-PER
voor	voor	VZ(init)	B-PP	O
hij	hij	VNW(pers,pron,3,ev,masc)	B-NP	O
toesloeg	toeslaan	WW(pv,verl,ev)	B-VP	O
,	,	LET()	O	O
de	de	LID(bep)	B-NP	O
politie	politie	N(soort,ev,basis,zijd,stan)	I-NP	O
gaat	gaan	WW(pv,tgw,met-t)	B-VP	O
dan	dan	BW()	B-ADVP	O
ook	ook	BW()	I-ADVP	O
uit	uit	VZ(fin)	O	O
van	van	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
terreurdaad	terreurdaad	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
