Gent	Gent	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
blijft	blijven	WW(pv,tgw,met-t)	B-VP	O
één	één	TW(hoofd,prenom,stan)	B-NP	O
politiezone	politiezone	N(soort,ev,basis,zijd,stan)	I-NP	O
				
Als	als	VG(onder)	O	O
het	het	LID(bep)	B-NP	O
aantal	aantal	N(soort,ev,basis,onz,stan)	I-NP	O
politiezones	politiezone	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
Oost-Vlaanderen	Oost-Vlaanderen	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
zou	zullen	WW(pv,verl,ev)	B-VP	O
worden	worden	WW(inf,vrij,zonder)	I-VP	O
teruggeschroefd	terugschroeven	WW(vd,vrij,zonder)	I-VP	O
,	,	LET()	O	O
blijft	blijven	WW(pv,tgw,met-t)	B-VP	O
Gent	Gent	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
één	één	TW(hoofd,prenom,stan)	I-NP	O
politiezone	politiezone	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
zegt	zeggen	WW(pv,tgw,met-t)	B-VP	O
burgemeester	burgemeester	N(soort,ev,basis,zijd,stan)	B-NP	O
Daniël	Daniël	SPEC(deeleigen)	I-NP	B-PER
Termont	Termont	SPEC(deeleigen)	I-NP	I-PER
(	(	LET()	O	O
SP.A	SP.A	N(eigen,ev,basis,zijd,stan)	B-NP	B-ORG
)	)	LET()	O	O
.	.	LET()	O	O
				
