Politie	politie	N(soort,ev,basis,zijd,stan)	B-NP	O
zat	zitten	WW(pv,verl,ev)	B-VP	O
terrorist	terrorist	N(soort,ev,basis,zijd,stan)	B-NP	O
El	El	SPEC(deeleigen)	I-NP	B-PER
Bakraoui	Bakraoui	SPEC(deeleigen)	I-NP	I-PER
heel	heel	ADJ(vrij,basis,zonder)	I-NP	O
dicht	dicht	ADJ(vrij,basis,zonder)	I-NP	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
hielen	hiel	N(soort,mv,basis)	I-NP	O
				
Tweeëntwintig	tweeëntwintig	TW(hoofd,prenom,stan)	B-NP	O
dagen	dag	N(soort,mv,basis)	I-NP	O
voor	voor	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
aanslagen	aanslag	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
Parijs	Parijs	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
federale	federaal	ADJ(prenom,basis,met-e,stan)	I-NP	O
politie	politie	N(soort,ev,basis,zijd,stan)	I-NP	O
een	een	LID(onbep)	B-NP	O
huiszoeking	huiszoeking	N(soort,ev,basis,zijd,stan)	I-NP	O
uitgevoerd	uitvoeren	WW(vd,vrij,zonder)	B-VP	O
bij	bij	VZ(init)	B-PP	O
Khalid	Khalid	SPEC(deeleigen)	B-NP	B-PER
El	El	SPEC(deeleigen)	I-NP	I-PER
Bakraoui	Bakraoui	SPEC(deeleigen)	I-NP	I-PER
,	,	LET()	O	O
de	de	LID(bep)	B-NP	O
latere	laat	ADJ(prenom,comp,met-e,stan)	I-NP	O
kamikaze	kamikaze	N(soort,ev,basis,zijd,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
metrostation	metrostation	N(soort,ev,basis,onz,stan)	B-NP	O
Maalbeek	Maalbeek	N(eigen,ev,basis,zijd,stan)	I-NP	B-LOC
.	.	LET()	O	O
				
