Europagebouw	europagebouw	N(soort,ev,basis,zijd,stan)	B-NP	O
opnieuw	opnieuw	BW()	B-ADVP	O
geëvacueerd	evacueren	WW(vd,vrij,zonder)	B-VP	O
na	na	VZ(init)	B-PP	O
schadelijke	schadelijk	ADJ(prenom,basis,met-e,stan)	B-NP	O
dampen	damp	N(soort,mv,basis)	I-NP	O
				
Een	een	LID(onbep)	B-NP	O
dag	dag	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Europese	Europees	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
top	top	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
staatshoofden	staatshoofd	N(soort,mv,basis)	B-NP	O
en	en	VG(neven)	O	O
regeringsleiders	regeringsleider	N(soort,mv,basis)	B-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
woensdag	woensdag	N(eigen,ev,basis,zijd,stan)	B-NP	O
opnieuw	opnieuw	BW()	B-NP	O
technische	technisch	ADJ(prenom,basis,met-e,stan)	I-NP	O
problemen	probleem	N(soort,mv,basis)	I-NP	O
opgedoken	opduiken	WW(vd,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
een	een	TW(hoofd,nom,zonder-n,basis)	B-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
keukens	keuken	N(soort,mv,basis)	I-NP	O
van	van	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Europagebouw	europagebouw	N(soort,ev,basis,onz,stan)	I-NP	B-MISC
.	.	LET()	O	O
				
Enkele	enkel	VNW(onbep,det)	B-NP	O
mensen	mens	N(soort,mv,basis)	I-NP	O
werden	worden	WW(pv,verl,mv)	B-VP	O
onwel	onwel	ADJ(vrij,basis,zonder)	B-AP	O
.	.	LET()	O	O
				
