Burgemeester	burgemeester	N(soort,ev,basis,zijd,stan)	B-NP	O
Moeskroen	Moeskroen	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
vermoord	vermoorden	WW(vd,vrij,zonder)	B-VP	O
teruggevonden	terugvinden	WW(vd,vrij,zonder)	I-VP	O
op	op	VZ(init)	B-PP	O
kerkhof	kerkhof	N(soort,ev,basis,onz,stan)	B-NP	O
				
Dader	dader	N(soort,ev,basis,zijd,stan)	B-NP	O
geeft	geven	WW(pv,tgw,met-t)	B-VP	O
zich	zich	VNW(refl,pron,3,getal)	O	O
aan	aan	VZ(fin)	O	O
bij	bij	VZ(init)	B-PP	O
politie	politie	N(soort,ev,basis,zijd,stan)	B-NP	O
Politieke	politiek	ADJ(prenom,basis,met-e,stan)	B-NP	O
wereld	wereld	N(soort,ev,basis,zijd,stan)	I-NP	O
reageert	reageren	WW(pv,tgw,met-t)	B-VP	O
geschokt	schokken	WW(vd,vrij,zonder)	I-VP	O
				
De	de	LID(bep)	B-NP	O
burgemeester	burgemeester	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Moeskroen	Moeskroen	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
,	,	LET()	O	O
Alfred	Alfred	SPEC(deeleigen)	B-NP	B-PER
Gadenne	Gadenne	SPEC(deeleigen)	I-NP	I-PER
(	(	LET()	O	O
71	71	TW(hoofd,vrij)	B-NP	O
)	)	LET()	O	O
,	,	LET()	O	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
gisteravond	gisteravond	BW()	B-ADVP	O
vermoord	vermoorden	WW(vd,vrij,zonder)	B-VP	O
teruggevonden	terugvinden	WW(vd,vrij,zonder)	I-VP	O
op	op	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
kerkhof	kerkhof	N(soort,ev,basis,onz,stan)	I-NP	O
vlak	vlak	BW()	B-ADVP	O
bij	bij	VZ(init)	B-PP	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
huis	huis	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
dader	dader	N(soort,ev,basis,zijd,stan)	I-NP	O
gaf	geven	WW(pv,verl,ev)	B-VP	O
zich	zich	VNW(refl,pron,3,getal)	B-AP	O
later	laat	ADJ(vrij,comp,zonder)	I-AP	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
avond	avond	N(soort,ev,basis,zijd,stan)	I-NP	O
over	over	VZ(fin)	O	O
aan	aan	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
politie	politie	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Gadenne	Gadenne	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
woonde	wonen	WW(pv,verl,ev)	B-VP	O
tegenover	tegenover	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
kerkhof	kerkhof	N(soort,ev,basis,onz,stan)	I-NP	O
