Erdogan	Erdogan	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
beveelt	bevelen	WW(pv,tgw,met-t)	B-VP	O
boycot	boycot	VZ(init)	B-PP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
elektronica	elektronica	N(soort,ev,basis,zijd,stan)	I-NP	O
				
De	de	LID(bep)	B-NP	O
Turkse	Turks	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
president	president	N(soort,ev,basis,zijd,stan)	I-NP	O
Recep	Recep	SPEC(deeleigen)	I-NP	B-PER
Tayyip	Tayyip	SPEC(deeleigen)	I-NP	I-PER
Erdogan	Erdogan	SPEC(deeleigen)	I-NP	I-PER
roept	roepen	WW(pv,tgw,met-t)	B-VP	O
op	op	VZ(fin)	O	O
tot	tot	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
boycot	boycot	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
elektronische	elektronisch	ADJ(prenom,basis,met-e,stan)	B-NP	O
artikelen	artikel	N(soort,mv,basis)	I-NP	O
uit	uit	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Verenigde	verenigen	WW(vd,prenom,met-e)	I-NP	B-LOC
Staten	staat	N(soort,mv,basis)	I-NP	I-LOC
.	.	LET()	O	O
				
Hij	hij	VNW(pers,pron,3,ev,masc)	B-NP	O
doet	doen	WW(pv,tgw,met-t)	B-VP	O
dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
nadat	nadat	VG(onder)	O	O
de	de	LID(bep)	B-NP	O
VS	VS	N(eigen,mv,basis)	I-NP	B-LOC
maandag	maandag	N(eigen,ev,basis,zijd,stan)	I-NP	O
de	de	LID(bep)	B-NP	O
invoerrechten	invoerrecht	N(soort,mv,basis)	I-NP	O
op	op	VZ(init)	B-PP	O
staal	staal	N(soort,ev,basis,onz,stan)	B-NP	O
verdubbelde	verdubbelen	WW(pv,verl,ev)	B-VP	O
.	.	LET()	O	O
				
