'	'	LET()	O	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
regering	regering	N(soort,ev,basis,zijd,stan)	I-NP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
nog	nog	BW()	B-NP	O
geen	geen	VNW(onbep,det)	I-NP	O
officieel	officieel	ADJ(prenom,basis,zonder)	I-NP	O
standpunt	standpunt	N(soort,ev,basis,onz,stan)	I-NP	O
over	over	VZ(init)	B-PP	O
energiepact	energiepact	N(soort,ev,basis,onz,stan)	B-NP	O
'	'	LET()	O	O
				
De	de	LID(bep)	B-NP	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
regering	regering	N(soort,ev,basis,zijd,stan)	I-NP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
nog	nog	BW()	B-NP	O
geen	geen	VNW(onbep,det)	I-NP	O
officieel	officieel	ADJ(prenom,basis,zonder)	I-NP	O
standpunt	standpunt	N(soort,ev,basis,onz,stan)	I-NP	O
ingenomen	innemen	WW(vd,vrij,zonder)	B-VP	O
over	over	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
interfederale	interfederaal	ADJ(prenom,basis,met-e,stan)	I-NP	O
energiepact	energiepact	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
Vlaams	Vlaams	ADJ(prenom,basis,zonder)	B-NP	B-LOC
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Energie	energie	N(soort,ev,basis,zijd,stan)	B-NP	B-MISC
Bart	Bart	SPEC(deeleigen)	I-NP	B-PER
Tommelein	Tommelein	SPEC(deeleigen)	I-NP	I-PER
(	(	LET()	O	O
Open	Open	SPEC(deeleigen)	B-NP	B-ORG
Vld	Vld	SPEC(deeleigen)	I-NP	I-ORG
)	)	LET()	O	O
woensdag	woensdag	N(eigen,ev,basis,zijd,stan)	B-NP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Vlaams	Vlaams	ADJ(prenom,basis,zonder)	I-NP	B-ORG
Parlement	parlement	N(soort,ev,basis,onz,stan)	I-NP	I-ORG
gezegd	zeggen	WW(vd,vrij,zonder)	B-VP	O
bij	bij	VZ(init)	B-PP	O
aanvang	aanvang	N(soort,ev,basis,zijd,stan)	B-NP	O
van	van	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
actualiteitsdebat	actualiteitsdebat	N(soort,ev,basis,onz,stan)	I-NP	O
over	over	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
energiepact	energiepact	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
