Trump	Trump	SPEC(deeleigen)	B-NP	B-PER
Jr.	Jr.	SPEC(deeleigen)	I-NP	I-PER
had	hebben	WW(pv,verl,ev)	B-VP	O
contact	contact	N(soort,ev,basis,onz,stan)	B-NP	O
met	met	VZ(init)	B-PP	O
Wikileaks	Wikileaks	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
tijdens	tijdens	VZ(init)	B-PP	O
kiescampagne	kiescampagne	N(soort,ev,basis,zijd,stan)	B-NP	O
				
De	de	LID(bep)	B-NP	O
oudste	oud	ADJ(prenom,sup,met-e,stan)	I-NP	O
zoon	zoon	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
president	president	N(soort,ev,basis,zijd,stan)	B-NP	O
Trump	Trump	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
had	hebben	WW(pv,verl,ev)	B-VP	O
tijdens	tijdens	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
kiescampagne	kiescampagne	N(soort,ev,basis,zijd,stan)	I-NP	O
contact	contact	N(soort,ev,basis,onz,stan)	I-NP	O
met	met	VZ(init)	B-PP	O
klokkenluiderssite	klokkenluiderssite	N(soort,ev,basis,zijd,stan)	B-NP	O
Wikileaks	Wikileaks	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
.	.	LET()	O	O
				
Donald	Donald	SPEC(deeleigen)	B-NP	B-PER
Trump	Trump	SPEC(deeleigen)	I-NP	I-PER
Jr.	Jr.	SPEC(deeleigen)	I-NP	I-PER
maakte	maken	WW(pv,verl,ev)	B-VP	O
maandagavond	maandagavond	N(soort,ev,basis,zijd,stan)	B-NP	O
berichten	bericht	N(soort,mv,basis)	I-NP	O
publiek	publiek	N(soort,ev,basis,onz,stan)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
wijzen	wijzen	WW(inf,vrij,zonder)	B-VP	O
op	op	VZ(init)	B-PP	O
communicatie	communicatie	N(soort,ev,basis,zijd,stan)	B-NP	O
tussen	tussen	VZ(init)	B-PP	O
hem	hem	VNW(pers,pron,3,ev,masc)	B-NP	O
en	en	VG(neven)	O	O
de	de	LID(bep)	B-NP	O
Twitter-account	twitter-account	N(soort,ev,basis,zijd,stan)	I-NP	B-MISC
van	van	VZ(init)	B-PP	O
Wikileaks	Wikileaks	N(eigen,ev,basis,zijd,stan)	B-NP	B-LOC
.	.	LET()	O	O
				
Het	het	LID(bep)	B-NP	O
magazine	magazine	N(soort,ev,basis,onz,stan)	I-NP	O
The	The	SPEC(deeleigen)	I-NP	B-PRO
Atlantic	Atlantic	SPEC(deeleigen)	I-NP	I-PRO
berichtte	berichten	WW(pv,verl,ev)	B-VP	O
eerder	eerder	BW()	B-ADVP	O
al	al	BW()	I-ADVP	O
over	over	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
uitwisseling	uitwisseling	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
