Projectsubsidies	projectsubsidie	N(soort,mv,basis)	B-NP	O
voor	voor	VZ(init)	B-PP	O
buurtinitiatieven	buurtinitiatief	N(soort,mv,basis)	B-NP	O
				
De	de	LID(bep)	B-NP	O
Koning	koning	N(soort,ev,basis,zijd,stan)	I-NP	O
Boudewijnstichting	Boudewijnstichting	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
en	en	VG(neven)	O	O
de	de	LID(bep)	B-NP	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	I-NP	B-ORG
Milieumaatschappij	milieumaatschappij	N(soort,ev,basis,zijd,stan)	I-NP	I-ORG
steunen	steunen	WW(inf,vrij,zonder)	B-VP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
totaalbedrag	totaalbedrag	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
175.000	175.000	TW(hoofd,prenom,stan)	B-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
46	46	TW(hoofd,prenom,stan)	I-NP	O
buurtinitiatieven	buurtinitiatief	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
Vlaanderen	Vlaanderen	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
mensen	mens	N(soort,mv,basis)	I-NP	O
uit	uit	VZ(init)	B-PP	O
eenzelfde	eenzelfde	ADJ(prenom,basis,zonder)	B-NP	O
buurt	buurt	N(soort,ev,basis,zijd,stan)	I-NP	O
dichter	dicht	ADJ(vrij,comp,zonder)	B-AP	O
bij	bij	VZ(init)	O	O
elkaar	elkaar	VNW(recip,pron,persoon,mv)	O	O
brengen	brengen	WW(inf,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
projecten	project	N(soort,mv,basis)	I-NP	O
krijgen	krijgen	WW(pv,tgw,mv)	B-VP	O
elk	elk	VNW(onbep,det)	B-NP	O
750	750	TW(hoofd,vrij)	I-NP	O
tot	tot	VZ(init)	B-PP	O
5.000	5.000	TW(hoofd,prenom,stan)	B-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
