Ondanks	ondanks	VZ(init)	B-PP	O
diplomatieke	diplomatiek	ADJ(prenom,basis,met-e,stan)	B-NP	O
rel	rel	N(soort,ev,basis,zijd,stan)	I-NP	O
:	:	LET()	O	O
president	president	N(soort,ev,basis,zijd,stan)	B-NP	O
Macron	Macron	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
wil	willen	WW(pv,tgw,ev)	B-VP	O
meer	veel	VNW(onbep,grad,comp)	B-NP	O
samenwerken	samenwerken	WW(inf,vrij,zonder)	B-VP	O
met	met	VZ(init)	B-PP	O
VS	VS	N(eigen,mv,basis)	B-NP	B-LOC
tegen	tegen	VZ(init)	B-PP	O
terrorisme	terrorisme	N(soort,ev,basis,onz,stan)	B-NP	O
				
Emmanuel	Emmanuel	SPEC(deeleigen)	B-NP	B-PER
Macron	Macron	SPEC(deeleigen)	I-NP	I-PER
wil	willen	WW(pv,tgw,ev)	B-VP	O
politiek	politiek	N(soort,ev,basis,zijd,stan)	B-NP	O
en	en	VG(neven)	O	O
militair	militair	ADJ(vrij,basis,zonder)	B-AP	O
meer	veel	VNW(onbep,grad,comp)	B-NP	O
samenwerken	samenwerken	WW(inf,vrij,zonder)	B-VP	O
met	met	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Verenigde	Verenigde	SPEC(deeleigen)	I-NP	B-LOC
Staten	Staten	SPEC(deeleigen)	I-NP	I-LOC
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
strijd	strijd	N(soort,ev,basis,zijd,stan)	I-NP	O
tegen	tegen	VZ(init)	B-PP	O
terrorisme	terrorisme	N(soort,ev,basis,onz,stan)	B-NP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
Franse	Frans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
president	president	N(soort,ev,basis,zijd,stan)	I-NP	O
zondag	zondag	N(eigen,ev,basis,zijd,stan)	I-NP	O
gezegd	zeggen	WW(vd,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
interview	interview	N(soort,ev,basis,onz,stan)	I-NP	O
met	met	VZ(init)	B-PP	O
Le	Le	SPEC(deeleigen)	B-NP	B-PRO
Journal	Journal	SPEC(deeleigen)	I-NP	I-PRO
du	du	SPEC(deeleigen)	I-NP	I-PRO
Dimanche	Dimanche	SPEC(deeleigen)	I-NP	I-PRO
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
uitspraak	uitspraak	N(soort,ev,basis,zijd,stan)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
opvallend	opvallen	WW(od,vrij,zonder)	I-VP	O
gezien	zien	WW(vd,vrij,zonder)	I-VP	O
gisteren	gisteren	BW()	B-NP	O
Frankrijk	Frankrijk	N(eigen,ev,basis,onz,stan)	I-NP	B-LOC
nog	nog	BW()	B-AP	O
verbolgen	verbolgen	ADJ(vrij,basis,zonder)	I-AP	O
reageerde	reageren	WW(pv,verl,ev)	B-VP	O
op	op	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
speech	speech	N(soort,ev,basis,zijd,stan)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
Trump	Trump	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
hield	houden	WW(pv,verl,ev)	B-VP	O
voor	voor	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
wapenlobby	wapenlobby	N(soort,ev,basis,zijd,stan)	I-NP	O
NRA	NRA	SPEC(afk)	I-NP	B-ORG
.	.	LET()	O	O
				
