Belastingplan	belastingplan	N(soort,ev,basis,onz,stan)	B-NP	O
Trump	Trump	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
neemt	nemen	WW(pv,tgw,met-t)	B-VP	O
eerste	een	TW(rang,prenom,stan)	B-NP	O
horde	horde	N(soort,ev,basis,zijd,stan)	I-NP	O
				
Het	het	LID(bep)	B-NP	O
Amerikaans	Amerikaans	ADJ(prenom,basis,zonder)	I-NP	B-ORG
Huis	huis	N(soort,ev,basis,onz,stan)	I-NP	I-ORG
van	van	VZ(init)	B-PP	I-ORG
Afgevaardigden	afvaardigen	WW(vd,nom,met-e,mv-n)	B-NP	I-ORG
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
belastinghervorming	belastinghervorming	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Republikeinen	republikein	N(soort,mv,basis)	I-NP	B-MISC
goedgekeurd	goedkeuren	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
Dinsdag	dinsdag	N(eigen,ev,basis,zijd,stan)	B-NP	O
stemden	stemmen	WW(pv,verl,mv)	B-VP	O
227	227	TW(hoofd,prenom,stan)	B-NP	O
afgevaardigden	afvaardigen	WW(vd,nom,met-e,mv-n)	I-NP	O
voor	voor	VZ(fin)	O	O
en	en	VG(neven)	O	O
203	203	TW(hoofd,vrij)	B-NP	O
tegen	tegen	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
ontwerp	ontwerp	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
Maar	maar	VG(neven)	O	O
die	die	VNW(aanw,det)	B-NP	O
stemming	stemming	N(soort,ev,basis,zijd,stan)	I-NP	O
moet	moeten	WW(pv,tgw,ev)	B-VP	O
worden	worden	WW(inf,vrij,zonder)	I-VP	O
overgedaan	overdoen	WW(vd,vrij,zonder)	I-VP	O
,	,	LET()	O	O
melden	melden	WW(pv,tgw,mv)	B-VP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
media	media	N(soort,mv,basis)	I-NP	O
.	.	LET()	O	O
				
