Arco-actiegroepen	arco-actiegroep	N(soort,mv,basis)	B-NP	O
:	:	LET()	O	O
Bijdrage	bijdrage	SPEC(vreemd)	O	B-MISC
Beweging.net	beweging.net	SPEC(vreemd)	O	I-MISC
en	en	VG(neven)	O	O
vooral	vooral	BW()	B-NP	O
Belfius	Belfius	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
is	zijn	WW(pv,tgw,ev)	B-VP	O
lachwekkend	lachwekkend	ADJ(vrij,basis,zonder)	B-AP	O
laag	laag	ADJ(vrij,basis,zonder)	I-AP	O
				
De	de	LID(bep)	B-NP	O
actiegroepen	actiegroep	N(soort,mv,basis)	I-NP	O
'	'	LET()	O	O
Geld	geld	N(soort,ev,basis,onz,stan)	B-NP	B-PRO
Terug	terug	BW()	B-NP	I-PRO
Van	Van	SPEC(deeleigen)	I-NP	I-PRO
Arco	Arco	SPEC(deeleigen)	I-NP	I-PRO
'	'	LET()	O	O
en	en	VG(neven)	O	O
'	'	LET()	O	O
Arcoparia's	Arcoparia	N(eigen,ev,basis,gen)	B-NP	B-MISC
'	'	LET()	O	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
kritisch	kritisch	ADJ(vrij,basis,zonder)	B-AP	O
voor	voor	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
voorstel	voorstel	N(soort,ev,basis,onz,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
Arco-oplossing	arco-oplossing	N(soort,ev,basis,zijd,stan)	I-NP	B-MISC
dat	dat	VG(onder)	O	O
premier	premier	N(soort,ev,basis,zijd,stan)	B-NP	O
Charles	Charles	SPEC(deeleigen)	I-NP	B-PER
Michel	Michel	SPEC(deeleigen)	I-NP	I-PER
voorgelegd	voorleggen	WW(vd,vrij,zonder)	B-VP	O
heeft	hebben	WW(pv,tgw,met-t)	I-VP	O
aan	aan	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Europese	Europees	ADJ(prenom,basis,met-e,stan)	I-NP	B-ORG
Commissie	commissie	N(soort,ev,basis,zijd,stan)	I-NP	I-ORG
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
bijdrage	bijdrage	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Beweging.net	Beweging.net	N(eigen,ev,basis,zijd,stan)	B-NP	B-MISC
en	en	VG(neven)	O	O
vooral	vooral	BW()	B-NP	O
Belfius	Belfius	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
is	zijn	WW(pv,tgw,ev)	B-VP	O
lachwekkend	lachwekkend	ADJ(vrij,basis,zonder)	B-AP	O
laag	laag	ADJ(vrij,basis,zonder)	I-AP	O
en	en	VG(neven)	O	O
staat	staan	WW(pv,tgw,met-t)	B-VP	O
niet	niet	BW()	B-ADVP	O
in	in	VZ(init)	B-PP	O
verhouding	verhouding	N(soort,ev,basis,zijd,stan)	B-NP	O
,	,	LET()	O	O
luidt	luiden	WW(pv,tgw,met-t)	B-VP	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
.	.	LET()	O	O
				
Zij	zij	VNW(pers,pron,3p,mv)	B-NP	O
willen	willen	WW(pv,tgw,mv)	B-VP	O
minstens	minstens	BW()	B-ADVP	O
het	het	LID(bep)	B-NP	O
volledige	volledig	ADJ(prenom,basis,met-e,stan)	I-NP	O
verlies	verlies	N(soort,ev,basis,onz,stan)	I-NP	O
gedekt	dekken	WW(vd,vrij,zonder)	B-VP	O
zien	zien	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
twee	twee	TW(hoofd,prenom,stan)	I-NP	O
groepen	groep	N(soort,mv,basis)	I-NP	O
vertegenwoordigen	vertegenwoordigen	WW(pv,tgw,mv)	B-VP	O
samen	samen	BW()	B-NP	O
al	al	BW()	I-NP	O
minstens	minstens	BW()	I-NP	O
3.752	3.752	TW(hoofd,prenom,stan)	I-NP	O
Arco-spaarders	arco-spaarder	N(soort,mv,basis)	I-NP	B-MISC
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
tegen	tegen	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
staat	staat	N(soort,ev,basis,zijd,stan)	I-NP	O
en	en	VG(neven)	O	O
Belfius	Belfius	N(eigen,ev,basis,zijd,stan)	B-NP	B-LOC
procederen	procederen	WW(pv,tgw,mv)	B-VP	O
.	.	LET()	O	O
				
