Ziekteverzuim	ziekteverzuim	N(soort,ev,basis,onz,stan)	B-NP	O
bij	bij	VZ(init)	B-PP	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
overheid	overheid	N(soort,ev,basis,zijd,stan)	I-NP	O
met	met	VZ(init)	B-PP	O
7	7	TW(hoofd,prenom,stan)	B-NP	O
procent	procent	N(soort,ev,basis,onz,stan)	I-NP	O
gestegen	stijgen	WW(vd,vrij,zonder)	B-VP	O
				
Het	het	LID(bep)	B-NP	O
ziekteverzuim	ziekteverzuim	N(soort,ev,basis,onz,stan)	I-NP	O
bij	bij	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
overheid	overheid	N(soort,ev,basis,zijd,stan)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
in	in	VZ(init)	B-PP	O
2016	2016	TW(hoofd,vrij)	B-NP	O
opgelopen	oplopen	WW(vd,vrij,zonder)	B-VP	O
tot	tot	VZ(init)	B-PP	O
7,54	7,54	TW(hoofd,prenom,stan)	B-NP	O
procent	procent	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
een	een	LID(onbep)	B-NP	O
stijging	stijging	N(soort,ev,basis,zijd,stan)	I-NP	O
met	met	VZ(init)	B-PP	O
7,1	7,1	TW(hoofd,prenom,stan)	B-NP	O
procent	procent	N(soort,ev,basis,onz,stan)	I-NP	O
tegenover	tegenover	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
voordien	voordien	BW()	B-ADVP	O
.	.	LET()	O	O
				
