Salah	Salah	SPEC(deeleigen)	B-NP	B-PER
Abdeslam	Abdeslam	SPEC(deeleigen)	I-NP	I-PER
wil	willen	WW(pv,tgw,ev)	B-VP	O
donderdag	donderdag	N(eigen,ev,basis,zijd,stan)	B-NP	O
niet	niet	BW()	B-ADVP	O
verschijnen	verschijnen	WW(inf,vrij,zonder)	B-VP	O
op	op	VZ(init)	B-PP	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
proces	proces	N(soort,ev,basis,onz,stan)	I-NP	O
				
Salah	Salah	SPEC(deeleigen)	B-NP	B-PER
Abdeslam	Abdeslam	SPEC(deeleigen)	I-NP	I-PER
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
rechtbank	rechtbank	N(soort,ev,basis,zijd,stan)	I-NP	O
laten	laten	WW(inf,vrij,zonder)	B-VP	O
weten	weten	WW(inf,vrij,zonder)	I-VP	O
dat	dat	VG(onder)	O	O
hij	hij	VNW(pers,pron,3,ev,masc)	B-NP	O
donderdag	donderdag	N(eigen,ev,basis,zijd,stan)	I-NP	O
niet	niet	BW()	B-ADVP	O
wil	willen	WW(pv,tgw,ev)	B-VP	O
verschijnen	verschijnen	WW(inf,vrij,zonder)	I-VP	O
tijdens	tijdens	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
proces	proces	N(soort,ev,basis,onz,stan)	I-NP	O
tegen	tegen	VZ(init)	B-PP	O
hem	hem	VNW(pers,pron,3,ev,masc)	B-NP	O
en	en	VG(neven)	O	O
Sofien	Sofien	SPEC(deeleigen)	B-NP	B-PER
Ayari	Ayari	SPEC(deeleigen)	I-NP	I-PER
,	,	LET()	O	O
over	over	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
schietpartij	schietpartij	N(soort,ev,basis,zijd,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Driesstraat	Driesstraat	N(eigen,ev,basis,zijd,stan)	I-NP	B-LOC
in	in	VZ(init)	B-PP	O
Vorst	Vorst	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
op	op	VZ(init)	B-PP	O
15	15	TW(hoofd,vrij)	B-NP	O
maart	maart	N(eigen,ev,basis,zijd,stan)	I-NP	O
2016	2016	TW(hoofd,vrij)	I-NP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
rechtbankvoorzitter	rechtbankvoorzitter	N(soort,ev,basis,zijd,stan)	B-NP	O
Luc	Luc	SPEC(deeleigen)	I-NP	B-PER
Hennart	Hennart	SPEC(deeleigen)	I-NP	I-PER
bekendgemaakt	bekendmaken	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
