Britse	Brits	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Buitenlandse	buitenlands	ADJ(prenom,basis,met-e,stan)	B-NP	B-MISC
Zaken	zaak	N(soort,mv,basis)	I-NP	I-MISC
waarschuwt	waarschuwen	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	B-PP	O
vuile	vuil	ADJ(prenom,basis,met-e,stan)	B-NP	O
scheiding	scheiding	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
EU	EU	N(eigen,ev,basis,zijd,stan)	B-NP	B-LOC
				
Enorme	enorm	ADJ(prenom,basis,met-e,stan)	B-NP	O
geostrategische	geostrategisch	ADJ(prenom,basis,met-e,stan)	I-NP	O
fout	fout	N(soort,ev,basis,zijd,stan)	I-NP	O
				
De	de	LID(bep)	B-NP	O
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	I-NP	O
Britse	Brits	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Buitenlandse	buitenlands	ADJ(prenom,basis,met-e,stan)	B-NP	B-MISC
Zaken	zaak	N(soort,mv,basis)	I-NP	I-MISC
Jeremy	Jeremy	SPEC(deeleigen)	I-NP	B-PER
Hunt	Hunt	SPEC(deeleigen)	I-NP	I-PER
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
woensdag	woensdag	N(eigen,ev,basis,zijd,stan)	B-NP	O
tijdens	tijdens	VZ(init)	B-PP	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
bezoek	bezoek	N(soort,ev,basis,onz,stan)	I-NP	O
aan	aan	VZ(init)	B-PP	O
Oostenrijk	Oostenrijk	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
,	,	LET()	O	O
dat	dat	VNW(betr,pron,3,ev)	B-NP	O
momenteel	momenteel	ADJ(vrij,basis,zonder)	B-AP	O
voorzitter	voorzitter	N(soort,ev,basis,zijd,stan)	B-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Europese	Europese	SPEC(deeleigen)	I-NP	B-ORG
Raad	Raad	SPEC(deeleigen)	I-NP	I-ORG
,	,	LET()	O	O
opnieuw	opnieuw	BW()	B-ADVP	O
gewaarschuwd	waarschuwen	WW(vd,vrij,zonder)	B-VP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
vuile	vuil	ADJ(prenom,basis,met-e,stan)	I-NP	O
scheiding	scheiding	N(soort,ev,basis,zijd,stan)	I-NP	O
tussen	tussen	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Europese	Europees	ADJ(prenom,basis,met-e,stan)	I-NP	B-ORG
Unie	unie	N(soort,ev,basis,zijd,stan)	I-NP	I-ORG
en	en	VG(neven)	O	O
het	het	LID(bep)	B-NP	O
Verenigd	verenigen	WW(vd,prenom,zonder)	I-NP	B-LOC
Koninkrijk	koninkrijk	N(soort,ev,basis,onz,stan)	I-NP	I-LOC
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
twee	twee	TW(hoofd,prenom,stan)	I-NP	O
partijen	partij	N(soort,mv,basis)	I-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
er	er	VNW(aanw,adv-pron,3,getal)	B-NP	O
nog	nog	BW()	B-ADVP	O
altijd	altijd	BW()	I-ADVP	O
niet	niet	BW()	I-ADVP	O
uit	uit	VZ(fin)	B-ADVP	O
hoe	hoe	BW()	I-ADVP	O
de	de	LID(bep)	B-NP	O
toekomstige	toekomstig	ADJ(prenom,basis,met-e,stan)	I-NP	O
relatie	relatie	N(soort,ev,basis,zijd,stan)	I-NP	O
tussen	tussen	VZ(init)	O	O
hen	hen	VNW(pers,pron,3p,mv)	O	O
er	er	VNW(aanw,adv-pron,3,getal)	O	O
moet	moeten	WW(pv,tgw,ev)	B-VP	O
uitzien	uitzien	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
