Bosbranden	bosbrand	N(soort,mv,basis)	B-NP	O
in	in	VZ(init)	B-PP	O
Californië	Californië	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
:	:	LET()	O	O
zes	zes	TW(hoofd,prenom,stan)	B-NP	O
doden	dood	ADJ(nom,basis,met-e,mv-n)	I-NP	O
,	,	LET()	O	O
duizenden	duizend	N(soort,mv,basis)	B-NP	O
geëvacueerd	evacueren	WW(vd,vrij,zonder)	B-VP	O
				
Bosbranden	bosbrand	N(soort,mv,basis)	B-NP	O
in	in	VZ(init)	B-PP	O
Californië	Californië	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
,	,	LET()	O	O
die	die	VNW(betr,pron,persoon,getal)	B-AP	O
snel	snel	ADJ(vrij,basis,zonder)	I-AP	O
blijven	blijven	WW(pv,tgw,mv)	B-VP	O
uitbreiden	uitbreiden	WW(inf,vrij,zonder)	I-VP	O
,	,	LET()	O	O
hebben	hebben	WW(pv,tgw,mv)	B-VP	O
al	al	BW()	B-NP	O
zeker	zeker	ADJ(vrij,basis,zonder)	I-NP	O
zes	zes	TW(hoofd,prenom,stan)	I-NP	O
doden	dood	ADJ(nom,basis,met-e,mv-n)	I-NP	O
geëist	eisen	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
Er	er	VNW(aanw,adv-pron,3,getal)	B-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
een	een	LID(onbep)	B-NP	O
gedeeltelijke	gedeeltelijk	ADJ(prenom,basis,met-e,stan)	I-NP	O
alarmtoestand	alarmtoestand	N(soort,ev,basis,zijd,stan)	I-NP	O
afgekondigd	afkondigen	WW(vd,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
staat	staat	N(soort,ev,basis,zijd,stan)	I-NP	O
,	,	LET()	O	O
waar	waar	VNW(vb,adv-pron,3o,getal)	B-NP	O
ook	ook	BW()	B-ADVP	O
duizenden	duizend	TW(hoofd,nom,mv-n,basis)	B-NP	O
inwoners	inwoner	N(soort,mv,basis)	I-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
geëvacueerd	evacueren	WW(vd,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
Een	een	LID(onbep)	B-NP	O
vermoedelijke	vermoedelijk	ADJ(prenom,basis,met-e,stan)	I-NP	O
pyromaan	pyromaan	N(soort,ev,basis,zijd,stan)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
opgepakt	oppakken	WW(vd,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
