Bemanning	bemanning	N(soort,ev,basis,zijd,stan)	B-NP	O
van	van	VZ(init)	B-PP	O
vlucht	vlucht	N(soort,ev,basis,zijd,stan)	B-NP	O
naar	naar	VZ(init)	B-PP	O
Hongkong	Hongkong	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
zag	zien	WW(pv,verl,ev)	B-VP	O
de	de	LID(bep)	B-NP	O
Noord-Koreaanse	Noord-Koreaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
raket	raket	N(soort,ev,basis,zijd,stan)	I-NP	O
vliegen	vliegen	WW(inf,vrij,zonder)	B-VP	O
				
De	de	LID(bep)	B-NP	O
bemanning	bemanning	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
Cathay	Cathay	SPEC(deeleigen)	I-NP	B-MISC
Pacific-vlucht	Pacific-vlucht	SPEC(deeleigen)	I-NP	I-MISC
van	van	SPEC(deeleigen)	I-NP	O
San	San	SPEC(deeleigen)	I-NP	B-LOC
Francisco	Francisco	SPEC(deeleigen)	I-NP	I-LOC
naar	naar	VZ(init)	B-PP	O
Hongkong	Hongkong	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
Noord-Koreaanse	Noord-Koreaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
rakettest	rakettest	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
vorige	vorig	ADJ(prenom,basis,met-e,stan)	B-NP	O
week	week	N(soort,ev,basis,zijd,stan)	I-NP	O
live	live	ADJ(vrij,basis,zonder)	B-AP	O
kunnen	kunnen	WW(pv,tgw,mv)	B-VP	O
zien	zien	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
Ze	ze	VNW(pers,pron,3,mv)	B-NP	O
zagen	zien	WW(pv,verl,mv)	B-VP	O
de	de	LID(bep)	B-NP	O
raket	raket	N(soort,ev,basis,zijd,stan)	I-NP	O
uit	uit	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
lucht	lucht	N(soort,ev,basis,zijd,stan)	I-NP	O
vallen	vallen	WW(pv,tgw,mv)	B-VP	O
,	,	LET()	O	O
uit	uit	VZ(init)	O	O
elkaar	elkaar	VNW(recip,pron,persoon,mv)	O	O
vallen	vallen	WW(pv,tgw,mv)	B-VP	O
en	en	VG(neven)	O	O
uiteindelijk	uiteindelijk	ADJ(vrij,basis,zonder)	B-AP	O
crashen	crashen	WW(inf,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Zee	zee	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Japan	Japan	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
,	,	LET()	O	O
zo	zo	BW()	B-ADVP	O
meldt	melden	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
luchtvaartmaatschappij	luchtvaartmaatschappij	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
