Politie	politie	N(soort,ev,basis,zijd,stan)	B-NP	O
zet	zetten	WW(pv,tgw,ev)	B-VP	O
superflitspaal	superflitspaal	ADJ(vrij,basis,zonder)	B-AP	O
en	en	VG(neven)	O	O
infraroodcamera's	infraroodcamera	N(soort,mv,basis)	B-NP	O
in	in	VZ(init)	O	O
				
De	de	LID(bep)	B-NP	O
lokale	lokaal	ADJ(prenom,basis,met-e,stan)	I-NP	O
politie	politie	N(soort,ev,basis,zijd,stan)	I-NP	O
Sint-Truiden	Sint-Truiden	N(eigen,ev,basis,onz,stan)	I-NP	B-LOC
-	-	LET()	O	O
Gingelom	Gingelom	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
-	-	LET()	O	O
Nieuwerkerken	Nieuwerkerken	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
twee	twee	TW(hoofd,prenom,stan)	B-NP	O
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	I-NP	O
flitssystemen	flitssysteem	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
gebruik	gebruik	N(soort,ev,basis,onz,stan)	B-NP	O
genomen	nemen	WW(vd,vrij,zonder)	B-VP	O
:	:	LET()	O	O
de	de	LID(bep)	B-NP	O
Lidar	Lidar	N(eigen,ev,basis,zijd,stan)	I-NP	B-LOC
,	,	LET()	O	O
bekend	bekend	ADJ(vrij,basis,zonder)	B-AP	O
als	als	VZ(init)	O	O
de	de	LID(bep)	O	O
'	'	LET()	O	O
superflitspaal	superflitspaal	N(soort,ev,basis,zijd,stan)	B-NP	O
'	'	LET()	O	O
,	,	LET()	O	O
en	en	VG(neven)	O	O
een	een	LID(onbep)	B-NP	O
NK7	NK7	N(eigen,ev,basis,zijd,stan)	I-NP	B-MISC
,	,	LET()	O	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
niet	niet	BW()	B-AP	O
flitst	flitst	ADJ(vrij,basis,zonder)	I-AP	O
maar	maar	VG(neven)	O	O
werkt	werken	WW(pv,tgw,met-t)	B-VP	O
met	met	VZ(init)	B-PP	O
infraroodlicht	infraroodlicht	N(soort,ev,basis,zijd,stan)	B-NP	O
.	.	LET()	O	O
				
