VS	VS	N(eigen,mv,basis)	B-NP	B-LOC
is	zijn	WW(pv,tgw,ev)	B-VP	O
grootste	groot	ADJ(prenom,sup,met-e,stan)	B-NP	O
handelsoorlog	handelsoorlog	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
economische	economisch	ADJ(prenom,basis,met-e,stan)	I-NP	O
geschiedenis	geschiedenis	N(soort,ev,basis,zijd,stan)	I-NP	O
begonnen	beginnen	WW(vd,vrij,zonder)	B-VP	O
				
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
invoerheffingen	invoerheffing	N(soort,mv,basis)	I-NP	O
op	op	VZ(init)	B-PP	O
Chinese	Chinees	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
producten	product	N(soort,mv,basis)	I-NP	O
van	van	VZ(init)	B-PP	O
kracht	kracht	N(soort,ev,basis,zijd,stan)	B-NP	O
				
Met	met	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
inwerkingtreding	inwerkingtreding	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
invoerheffingen	invoerheffing	N(soort,mv,basis)	I-NP	O
op	op	VZ(init)	B-PP	O
Chinese	Chinees	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
producten	product	N(soort,mv,basis)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
Washington	Washington	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
de	de	LID(bep)	B-NP	O
grootste	groot	ADJ(prenom,sup,met-e,stan)	I-NP	O
handelsoorlog	handelsoorlog	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
economische	economisch	ADJ(prenom,basis,met-e,stan)	I-NP	O
geschiedenis	geschiedenis	N(soort,ev,basis,zijd,stan)	I-NP	O
begonnen	beginnen	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
Dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
laat	laten	WW(pv,tgw,ev)	B-VP	O
het	het	LID(bep)	B-NP	O
Chinese	Chinees	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
ministerie	ministerie	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Handel	handel	N(soort,ev,basis,zijd,stan)	B-NP	B-MISC
vrijdag	vrijdag	N(eigen,ev,basis,zijd,stan)	I-NP	O
weten	weten	WW(inf,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
Sinds	sinds	VZ(init)	B-PP	O
middernacht	middernacht	N(soort,ev,basis,zijd,stan)	B-NP	O
(	(	LET()	O	O
in	in	VZ(init)	B-PP	O
Washington	Washington	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
)	)	LET()	O	O
gelden	gelden	WW(pv,tgw,mv)	B-VP	O
heffingen	heffing	N(soort,mv,basis)	B-NP	O
van	van	VZ(init)	B-PP	O
25	25	TW(hoofd,prenom,stan)	B-NP	O
procent	procent	N(soort,ev,basis,onz,stan)	I-NP	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
invoer	invoer	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Chinese	Chinees	ADJ(prenom,basis,met-e,stan)	B-NP	B-LOC
producten	product	N(soort,mv,basis)	I-NP	O
,	,	LET()	O	O
goed	goed	ADJ(vrij,basis,zonder)	B-AP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
bedrag	bedrag	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
34	34	TW(hoofd,prenom,stan)	B-NP	O
miljard	miljard	N(soort,ev,basis,onz,stan)	I-NP	O
dollar	dollar	N(soort,ev,basis,zijd,stan)	I-NP	O
(	(	LET()	O	O
29	29	TW(hoofd,prenom,stan)	B-NP	O
miljard	miljard	N(soort,ev,basis,onz,stan)	I-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
)	)	LET()	O	O
.	.	LET()	O	O
				
China	China	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
liet	laten	WW(pv,verl,ev)	B-VP	O
ook	ook	BW()	B-ADVP	O
al	al	BW()	B-ADVP	O
weten	weten	WW(inf,vrij,zonder)	B-VP	O
verplicht	verplichten	WW(vd,vrij,zonder)	I-VP	O
te	te	VZ(init)	B-VP	O
zijn	zijn	WW(inf,vrij,zonder)	I-VP	O
tot	tot	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
tegenaanval	tegenaanval	N(soort,ev,basis,zijd,stan)	I-NP	O
,	,	LET()	O	O
zonder	zonder	VZ(init)	O	O
echter	echter	BW()	B-ADVP	O
verdere	ver	ADJ(prenom,comp,met-e,stan)	B-NP	O
details	detail	N(soort,mv,basis)	I-NP	O
te	te	VZ(init)	B-VP	O
geven	geven	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
