Student	student	N(soort,ev,basis,zijd,stan)	B-NP	O
filmt	filmen	WW(pv,tgw,met-t)	B-VP	O
stiekem	stiekem	ADJ(vrij,basis,zonder)	B-NP	O
professor	professor	N(soort,ev,basis,zijd,stan)	I-NP	O
terwijl	terwijl	VG(onder)	O	O
ze	ze	VNW(pers,pron,3,mv)	B-NP	O
Trump	Trump	SPEC(deeleigen)	I-NP	B-PER
schuld	schuld	N(soort,ev,basis,zijd,stan)	I-NP	O
geeft	geven	WW(pv,tgw,met-t)	B-VP	O
van	van	VZ(init)	B-PP	O
schietpartij	schietpartij	N(soort,ev,basis,zijd,stan)	B-NP	O
Las	Las	SPEC(deeleigen)	I-NP	B-PER
Vegas	Vegas	SPEC(deeleigen)	I-NP	I-PER
:	:	LET()	O	O
President	president	N(soort,ev,basis,zijd,stan)	B-NP	O
moedigt	moedigen	WW(pv,tgw,met-t)	B-VP	O
geweld	geweld	N(soort,ev,basis,onz,stan)	B-NP	O
aan	aan	VZ(init)	O	O
				
Een	een	LID(onbep)	B-NP	O
professor	professor	N(soort,ev,basis,zijd,stan)	I-NP	O
aan	aan	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
universiteit	universiteit	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Las	Las	SPEC(deeleigen)	B-NP	B-PER
Vegas	Vegas	SPEC(deeleigen)	I-NP	I-PER
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
haar	haar	VNW(bez,det,3,ev)	B-NP	O
mening	mening	N(soort,ev,basis,zijd,stan)	I-NP	O
gegeven	geven	WW(vd,vrij,zonder)	B-VP	O
over	over	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
president	president	N(soort,ev,basis,zijd,stan)	I-NP	O
Trump	Trump	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
.	.	LET()	O	O
				
En	en	VG(neven)	O	O
die	die	VNW(aanw,pron,3,getal)	B-NP	O
was	zijn	WW(pv,verl,ev)	B-VP	O
allesbehalve	allesbehalve	BW()	B-AP	O
positief	positief	ADJ(vrij,basis,zonder)	I-AP	O
.	.	LET()	O	O
				
Zo	zo	BW()	B-ADVP	O
gaf	geven	WW(pv,verl,ev)	B-VP	O
ze	ze	VNW(pers,pron,3,ev,fem)	B-NP	O
de	de	LID(bep)	B-NP	O
man	man	N(soort,ev,basis,zijd,stan)	I-NP	O
onder	onder	VZ(init)	B-PP	O
meer	veel	VNW(onbep,grad,comp)	B-NP	O
de	de	LID(bep)	B-NP	O
schuld	schuld	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
schietpartij	schietpartij	N(soort,ev,basis,zijd,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
Las	Las	SPEC(deeleigen)	B-NP	B-LOC
Vegas	Vegas	SPEC(deeleigen)	I-NP	I-LOC
.	.	LET()	O	O
				
Zonder	zonder	VZ(init)	O	O
dat	dat	VG(onder)	O	O
ze	ze	VNW(pers,pron,3,mv)	O	O
het	het	VNW(pers,pron,3,ev,onz)	O	O
wist	weten	WW(pv,verl,ev)	B-VP	O
,	,	LET()	O	O
werd	worden	WW(pv,verl,ev)	B-VP	O
ze	ze	VNW(pers,pron,3,ev,fem)	B-NP	O
gefilmd	filmen	WW(vd,vrij,zonder)	B-VP	O
door	door	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
student	student	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
video	video	N(soort,ev,basis,zijd,stan)	I-NP	O
gaat	gaan	WW(pv,tgw,met-t)	B-VP	O
intussen	intussen	BW()	B-ADVP	O
het	het	LID(bep)	B-NP	O
internet	internet	N(soort,ev,basis,onz,stan)	I-NP	O
rond	rond	VZ(init)	O	O
en	en	VG(neven)	O	O
zorgt	zorgen	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	O	O
heel	heel	ADJ(vrij,basis,zonder)	B-AP	O
wat	wat	VNW(onbep,pron,3o,ev)	B-NP	O
reacties	reactie	N(soort,mv,basis)	I-NP	O
,	,	LET()	O	O
zelfs	zelfs	BW()	B-ADVP	O
vanuit	vanuit	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Witte	wit	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Huis	huis	N(soort,ev,basis,onz,stan)	I-NP	I-LOC
.	.	LET()	O	O
				
