Opnieuw	opnieuw	BW()	B-ADVP	O
geval	geval	N(soort,ev,basis,onz,stan)	B-NP	O
van	van	VZ(init)	B-PP	O
verwaarloosde	verwaarlozen	WW(vd,prenom,met-e)	B-NP	O
dieren	dier	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
Aalst	Aalst	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
				
(	(	LET()	O	O
B	B	SPEC(symb)	O	O
)	)	LET()	O	O
X	X	SPEC(symb)	O	O
In	in	VZ(init)	B-PP	O
Herdersem	Herdersem	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
,	,	LET()	O	O
een	een	LID(onbep)	B-NP	O
deelgemeente	deelgemeente	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Aalst	Aalst	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
,	,	LET()	O	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
zes	zes	TW(hoofd,prenom,stan)	B-NP	O
verwaarloosde	verwaarlozen	WW(vd,prenom,met-e)	I-NP	O
pony's	pony	N(soort,mv,basis)	I-NP	O
aangetroffen	aantreffen	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
Een	een	LID(onbep)	B-NP	O
vrouw	vrouw	N(soort,ev,basis,zijd,stan)	I-NP	O
vond	vinden	WW(pv,verl,ev)	B-VP	O
de	de	LID(bep)	B-NP	O
dieren	dier	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
stal	stal	N(soort,ev,basis,zijd,stan)	I-NP	O
na	na	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
melding	melding	N(soort,ev,basis,zijd,stan)	I-NP	O
uit	uit	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
buurt	buurt	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
niet	niet	BW()	B-ADVP	O
de	de	LID(bep)	B-NP	O
eerste	een	TW(rang,prenom,stan)	I-NP	O
keer	keer	N(soort,ev,basis,zijd,stan)	I-NP	O
dat	dat	VG(onder)	O	O
de	de	LID(bep)	B-NP	O
eigenaar	eigenaar	N(soort,ev,basis,zijd,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
TV	TV	SPEC(deeleigen)	I-NP	B-LOC
oost	oost	SPEC(deeleigen)	I-NP	O
nieuws	nieuws	N(soort,ev,basis,onz,stan)	I-NP	O
komt	komen	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	B-PP	O
verwaarlozing	verwaarlozing	N(soort,ev,basis,zijd,stan)	B-NP	O
van	van	VZ(init)	B-PP	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
dieren	dier	N(soort,mv,basis)	I-NP	O
.	.	LET()	O	O
				
Vorig	vorig	ADJ(prenom,basis,zonder)	B-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
werden	worden	WW(pv,verl,mv)	B-VP	O
zes	zes	TW(hoofd,prenom,stan)	B-AP	O
van	van	VZ(init)	B-PP	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
pony's	pony	N(soort,mv,basis)	I-NP	O
al	al	BW()	B-ADVP	O
naar	naar	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
opvangcentrum	opvangcentrum	N(soort,ev,basis,onz,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
Ninove	Ninove	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
gestuurd	sturen	WW(vd,vrij,zonder)	B-VP	O
omdat	omdat	VG(onder)	O	O
ze	ze	VNW(pers,pron,3,mv)	O	O
er	er	VNW(aanw,adv-pron,3,getal)	O	O
zo	zo	BW()	B-AP	O
slecht	slecht	ADJ(vrij,basis,zonder)	I-AP	O
aan	aan	VZ(fin)	O	O
toe	toe	VZ(fin)	O	O
waren	zijn	WW(pv,verl,mv)	B-VP	O
.	.	LET()	O	O
				
Voor	voor	VZ(init)	B-PP	O
6	6	TW(hoofd,prenom,stan)	B-NP	O
andere	ander	ADJ(prenom,basis,met-e,stan)	I-NP	O
pony's	pony	N(soort,mv,basis)	I-NP	O
beloofde	beloven	WW(pv,verl,ev)	B-VP	O
de	de	LID(bep)	B-NP	O
eigenaar	eigenaar	N(soort,ev,basis,zijd,stan)	I-NP	O
toen	toen	BW()	B-AP	O
goed	goed	ADJ(vrij,basis,zonder)	I-AP	O
te	te	VZ(init)	B-VP	O
zullen	zullen	WW(inf,vrij,zonder)	I-VP	O
zorgen	zorgen	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
Maar	maar	VG(neven)	O	O
die	die	VNW(aanw,det)	B-NP	O
belofte	belofte	N(soort,ev,basis,zijd,stan)	I-NP	O
komt	komen	WW(pv,tgw,met-t)	B-VP	O
hij	hij	VNW(pers,pron,3,ev,masc)	B-NP	O
dus	dus	BW()	B-ADVP	O
duidelijk	duidelijk	ADJ(vrij,basis,zonder)	B-AP	O
niet	niet	BW()	B-ADVP	O
na	na	VZ(fin)	O	O
				
