Homans	Homans	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
drijft	drijven	WW(pv,tgw,met-t)	B-VP	O
strijd	strijd	N(soort,ev,basis,zijd,stan)	B-NP	O
tegen	tegen	VZ(init)	B-PP	O
extremistische	extremistisch	ADJ(prenom,basis,met-e,stan)	B-NP	O
propaganda	propaganda	N(soort,ev,basis,zijd,stan)	I-NP	O
op	op	VZ(init)	O	O
				
Vlaams	Vlaams	ADJ(prenom,basis,zonder)	B-NP	B-LOC
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Binnenlands	Binnenlands	SPEC(deeleigen)	B-NP	B-PER
Bestuur	Bestuur	SPEC(deeleigen)	I-NP	I-PER
Liesbeth	Liesbeth	SPEC(deeleigen)	I-NP	I-PER
Homans	Homans	SPEC(deeleigen)	I-NP	I-PER
(	(	LET()	O	O
N-VA	N-VA	N(eigen,ev,basis,zijd,stan)	B-NP	B-ORG
)	)	LET()	O	O
maakt	maken	WW(pv,tgw,met-t)	B-VP	O
438.000	438.000	TW(hoofd,prenom,stan)	B-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
vrij	vrij	ADJ(vrij,basis,zonder)	B-AP	O
om	om	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
strijd	strijd	N(soort,ev,basis,zijd,stan)	I-NP	O
aan	aan	VZ(fin)	O	O
te	te	VZ(init)	B-VP	O
gaan	gaan	WW(inf,vrij,zonder)	I-VP	O
tegen	tegen	VZ(init)	B-PP	O
extremistische	extremistisch	ADJ(prenom,basis,met-e,stan)	B-NP	O
propaganda	propaganda	N(soort,ev,basis,zijd,stan)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
wordt	worden	WW(pv,tgw,met-t)	B-VP	O
verspreid	verspreiden	WW(vd,vrij,zonder)	I-VP	O
door	door	VZ(init)	O	O
IS	ISen	WW(pv,tgw,ev)	B-VP	O
of	of	VG(neven)	O	O
soortgelijke	soortgelijk	ADJ(prenom,basis,met-e,stan)	B-NP	O
groeperingen	groepering	N(soort,mv,basis)	I-NP	O
of	of	VG(neven)	O	O
individuen	individu	N(soort,mv,basis)	B-NP	O
.	.	LET()	O	O
				
Het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
de	de	LID(bep)	B-NP	O
bedoeling	bedoeling	N(soort,ev,basis,zijd,stan)	I-NP	O
om	om	VZ(init)	B-PP	O
informatie	informatie	N(soort,ev,basis,zijd,stan)	B-NP	O
en	en	VG(neven)	O	O
argumenten	argument	N(soort,mv,basis)	B-NP	O
aan	aan	VZ(fin)	O	O
te	te	VZ(init)	B-VP	O
reiken	reiken	WW(inf,vrij,zonder)	I-VP	O
'	'	LET()	O	O
om	om	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
extremistisch	extremistisch	ADJ(prenom,basis,zonder)	I-NP	O
discours	discours	N(soort,ev,basis,onz,stan)	I-NP	O
te	te	VZ(init)	B-VP	O
weerleggen	weerleggen	WW(inf,vrij,zonder)	I-VP	O
'	'	LET()	O	O
,	,	LET()	O	O
zegt	zeggen	WW(pv,tgw,met-t)	B-VP	O
Homans	Homans	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
woensdag	woensdag	N(eigen,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
