Betrokkenen	betrokkene	N(soort,mv,basis)	B-NP	O
blijven	blijven	WW(inf,vrij,zonder)	B-VP	O
geloven	geloven	WW(inf,vrij,zonder)	I-VP	O
in	in	VZ(init)	B-PP	O
Unesco-erkenning	unesco-erkenning	N(soort,ev,basis,zijd,stan)	B-NP	B-MISC
Koloniën	Koloniën	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
:	:	LET()	O	O
We	we	VNW(pers,pron,1,mv)	B-NP	O
zetten	zetten	WW(pv,tgw,mv)	B-VP	O
hakken	hak	N(soort,mv,basis)	B-NP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Kempense	Kempens	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
zand	zand	N(soort,ev,basis,onz,stan)	I-NP	O
				
De	de	LID(bep)	B-NP	O
Koloniën	kolonie	N(soort,mv,basis)	I-NP	O
van	van	VZ(init)	B-PP	O
Weldadigheid	weldadigheid	N(soort,ev,basis,zijd,stan)	B-NP	B-MISC
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
een	een	LID(onbep)	B-NP	O
plaatsje	plaats	N(soort,ev,dim,onz,stan)	I-NP	O
gestegen	stijgen	WW(vd,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
lijst	lijst	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
erkenning	erkenning	N(soort,ev,basis,zijd,stan)	B-NP	O
als	als	VZ(init)	B-PP	O
wereld­erfgoed	wereld­erfgoed	N(soort,ev,basis,onz,stan)	B-NP	O
.	.	LET()	O	O
				
Het	het	LID(bep)	B-NP	O
Unescocomité	unescocomité	N(soort,ev,basis,onz,stan)	I-NP	B-ORG
vraagt	vragen	WW(pv,tgw,met-t)	B-VP	O
extra	extra	ADJ(prenom,basis,zonder)	B-NP	O
info	info	N(soort,ev,basis,zijd,stan)	I-NP	O
tegen	tegen	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
erkenningscongres	erkenningscongres	N(soort,ev,basis,onz,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
2019	2019	TW(hoofd,vrij)	B-NP	O
in	in	VZ(init)	B-PP	O
Azerbeidzjan	Azerbeidzjan	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
.	.	LET()	O	O
				
Lieven	Lieven	SPEC(deeleigen)	B-NP	B-PER
Van	Van	SPEC(deeleigen)	I-NP	I-PER
Gils	Gils	SPEC(deeleigen)	I-NP	I-PER
popelt	popelen	WW(pv,tgw,met-t)	B-VP	O
om	om	VZ(init)	B-PP	O
er	er	VNW(aanw,adv-pron,3,getal)	B-NP	O
nog	nog	BW()	B-ADVP	O
een	een	LID(onbep)	B-NP	O
onverwacht	onverwacht	ADJ(prenom,basis,zonder)	I-NP	O
jaartje	jaar	N(soort,ev,dim,onz,stan)	I-NP	O
bij	bij	VZ(fin)	O	O
te	te	VZ(init)	B-VP	O
doen	doen	WW(inf,vrij,zonder)	I-VP	O
als	als	VZ(init)	B-PP	O
ambassadeur	ambassadeur	N(soort,ev,basis,zijd,stan)	B-NP	O
.	.	LET()	O	O
				
