Kopstuk	kopstuk	N(soort,ev,basis,onz,stan)	B-NP	O
achter	achter	VZ(init)	B-PP	O
druglabs	druglab	N(soort,mv,basis)	B-NP	O
in	in	VZ(init)	B-PP	O
Maasmechelen	Maasmechelen	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
daagt	dagen	WW(pv,tgw,met-t)	B-VP	O
niet	niet	BW()	B-ADVP	O
op	op	VZ(fin)	O	O
in	in	VZ(init)	B-PP	O
rechtbank	rechtbank	N(soort,ev,basis,zijd,stan)	B-NP	O
:	:	LET()	O	O
9	9	TW(hoofd,prenom,stan)	B-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
celstraf	celstraf	N(soort,ev,basis,zijd,stan)	I-NP	O
				
Het	het	LID(bep)	B-NP	O
kopstuk	kopstuk	N(soort,ev,basis,onz,stan)	I-NP	O
achter	achter	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
bende	bende	N(soort,ev,basis,zijd,stan)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
verschillende	verschillend	ADJ(prenom,basis,met-e,stan)	I-NP	O
druglabs	druglab	N(soort,mv,basis)	I-NP	O
exploiteerden	exploiteerde	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
Maasmechelen	Maasmechelen	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
is	zijn	WW(pv,tgw,ev)	B-VP	O
bij	bij	VZ(init)	B-PP	O
verstek	verstek	N(soort,ev,basis,onz,stan)	B-NP	O
veroordeeld	veroordelen	WW(vd,vrij,zonder)	B-VP	O
tot	tot	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
gevangenisstraf	gevangenisstraf	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
negen	negen	TW(hoofd,prenom,stan)	B-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
en	en	VG(neven)	O	O
een	een	LID(onbep)	B-NP	O
boete	boete	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
24.000	24.000	TW(hoofd,prenom,stan)	B-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
onmiddellijke	onmiddellijk	ADJ(prenom,basis,met-e,stan)	I-NP	O
aanhouding	aanhouding	N(soort,ev,basis,zijd,stan)	I-NP	O
werd	worden	WW(pv,verl,ev)	B-VP	O
door	door	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
correctionele	correctioneel	ADJ(prenom,basis,met-e,stan)	I-NP	O
rechtbank	rechtbank	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Tongeren	Tongeren	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
bevolen	bevelen	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
andere	ander	ADJ(prenom,basis,met-e,stan)	I-NP	O
leden	lid	N(soort,mv,basis)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
bende	bende	N(soort,ev,basis,zijd,stan)	I-NP	O
verzamelden	verzamelen	WW(pv,verl,mv)	B-VP	O
werkstraffen	werkstraf	N(soort,mv,basis)	B-NP	O
,	,	LET()	O	O
en	en	VG(neven)	O	O
gevangenisstraffen	gevangenisstraf	N(soort,mv,basis)	B-NP	O
van	van	VZ(init)	O	O
anderhalf	anderhalf	TW(hoofd,prenom,stan)	B-AP	O
tot	tot	VZ(init)	B-PP	O
zes	zes	TW(hoofd,prenom,stan)	B-NP	O
jaar	jaar	N(soort,ev,basis,onz,stan)	I-NP	O
en	en	VG(neven)	O	O
boetes	boete	N(soort,mv,basis)	B-NP	O
tussen	tussen	VZ(init)	O	O
de	de	LID(bep)	B-AP	O
zes	zes	TW(hoofd,prenom,stan)	I-AP	O
en	en	VG(neven)	O	O
twaalfduizend	twaalfduizend	TW(hoofd,prenom,stan)	B-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Vier	vier	TW(hoofd,vrij)	B-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
zestien	zestien	TW(hoofd,prenom,stan)	I-NP	O
beklaagden	beklaagde	N(soort,mv,basis)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
in	in	VZ(init)	B-PP	O
dit	dit	VNW(aanw,det)	B-NP	O
uitgebreide	uitbreiden	WW(vd,prenom,met-e)	I-NP	O
dossier	dossier	N(soort,ev,basis,onz,stan)	I-NP	O
terecht	terecht	ADJ(vrij,basis,zonder)	B-AP	O
stonden	staan	WW(pv,verl,mv)	B-VP	O
werden	worden	WW(pv,verl,mv)	B-VP	O
vrijgesproken	vrijspreken	WW(vd,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
