Facebookschandaal	facebookschandaal	N(soort,ev,basis,zijd,stan)	B-NP	O
breidt	breiden	WW(pv,tgw,met-t)	B-VP	O
verder	verder	BW()	B-ADVP	O
uit	uit	VZ(fin)	O	O
:	:	LET()	O	O
87	87	TW(hoofd,prenom,stan)	B-NP	O
miljoen	miljoen	N(soort,ev,basis,onz,stan)	I-NP	O
gebruikers	gebruiker	N(soort,mv,basis)	I-NP	O
betrokken	betrekken	WW(vd,vrij,zonder)	B-VP	O
				
hasselt	hasselen	WW(pv,tgw,met-t)	B-VP	O
				
De	de	LID(bep)	B-NP	O
impact	impact	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Cambridge	Cambridge	N(eigen,ev,basis,onz,stan)	I-NP	B-LOC
Analytica-schandaal	analytica-schandaal	N(soort,ev,basis,onz,stan)	I-NP	O
bij	bij	VZ(init)	B-PP	O
Facebook	Facebook	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
is	zijn	WW(pv,tgw,ev)	B-VP	O
veel	veel	VNW(onbep,grad,basis)	B-AP	O
groter	groot	ADJ(vrij,comp,zonder)	I-AP	O
dan	dan	VG(onder)	O	O
werd	worden	WW(pv,verl,ev)	B-VP	O
gedacht	denken	WW(vd,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
Er	er	VNW(aanw,adv-pron,3,getal)	B-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
maar	maar	BW()	B-ADVP	O
liefst	liefst	BW()	B-NP	O
87	87	TW(hoofd,prenom,stan)	I-NP	O
miljoen	miljoen	N(soort,ev,basis,onz,stan)	I-NP	O
gebruikers	gebruiker	N(soort,mv,basis)	I-NP	O
bij	bij	VZ(fin)	O	O
betrokken	betrekken	WW(vd,vrij,zonder)	B-VP	O
,	,	LET()	O	O
nog	nog	BW()	B-ADVP	O
eens	eens	BW()	B-ADVP	O
37	37	TW(hoofd,prenom,stan)	B-NP	O
miljoen	miljoen	N(soort,ev,basis,onz,stan)	I-NP	O
meer	veel	VNW(onbep,grad,comp)	O	O
dan	dan	VG(onder)	O	O
eerst	eerst	BW()	B-ADVP	O
gedacht	denken	WW(vd,vrij,zonder)	B-VP	O
dus	dus	BW()	B-ADVP	O
.	.	LET()	O	O
				
