In	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
hol	hol	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
leeuw	leeuw	N(soort,ev,basis,zijd,stan)	I-NP	O
:	:	LET()	O	O
N-VA	N-VA	N(eigen,ev,basis,zijd,stan)	B-NP	B-ORG
krijgt	krijgen	WW(pv,tgw,met-t)	B-VP	O
heel	heel	ADJ(prenom,basis,zonder)	B-NP	O
debat	debat	N(soort,ev,basis,onz,stan)	I-NP	O
over	over	VZ(init)	O	O
zich	zich	VNW(refl,pron,3,getal)	O	O
heen	heen	VZ(fin)	O	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Gentse	gents	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Feesten	feest	N(soort,mv,basis)	I-NP	I-LOC
				
Ook	ook	BW()	B-ADVP	O
dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
de	de	LID(bep)	B-NP	O
Gentse	gents	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Feesten	Feesten	SPEC(deeleigen)	I-NP	I-LOC
:	:	LET()	O	O
urenlang	urenlang	ADJ(vrij,basis,zonder)	B-AP	O
debatteren	debatteren	WW(inf,vrij,zonder)	B-VP	O
terwijl	terwijl	VG(onder)	O	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
buiten	buiten	VZ(init)	B-PP	O
dertig	dertig	TW(hoofd,prenom,stan)	B-NP	O
graden	graad	N(soort,mv,basis)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
				
Vier	vier	TW(hoofd,prenom,stan)	B-NP	O
uur	uur	N(soort,ev,basis,onz,stan)	I-NP	O
politiek	politiek	ADJ(prenom,basis,zonder)	B-NP	O
debat	debat	N(soort,ev,basis,onz,stan)	I-NP	O
terwijl	terwijl	VG(onder)	O	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
buiten	buiten	VZ(init)	B-PP	O
dertig	dertig	TW(hoofd,prenom,stan)	B-NP	O
graden	graad	N(soort,mv,basis)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
,	,	LET()	O	O
ook	ook	BW()	B-ADVP	O
dat	dat	VNW(aanw,pron,3o,ev)	B-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
de	de	LID(bep)	B-NP	O
Gentse	gents	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Feesten	Feesten	SPEC(deeleigen)	I-NP	I-LOC
.	.	LET()	O	O
				
Onze	ons	VNW(bez,det,1,mv)	B-NP	O
man	man	N(soort,ev,basis,zijd,stan)	I-NP	O
zat	zitten	WW(pv,verl,ev)	B-VP	O
het	het	LID(bep)	B-NP	O
politieke	politiek	ADJ(prenom,basis,met-e,stan)	I-NP	O
Gentse	gents	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Feestendebat	feestendebat	N(soort,ev,basis,onz,stan)	I-NP	O
woensdag	woensdag	N(eigen,ev,basis,zijd,stan)	I-NP	O
helemaal	helemaal	BW()	B-ADVP	O
uit	uit	VZ(fin)	O	O
en	en	VG(neven)	O	O
zag	zien	WW(pv,verl,ev)	B-VP	O
dat	dat	VG(onder)	O	O
N-VA	N-VA	N(eigen,ev,basis,zijd,stan)	B-NP	B-ORG
de	de	LID(bep)	B-NP	O
volle	vol	ADJ(prenom,basis,met-e,stan)	I-NP	O
laag	laag	N(soort,ev,basis,zijd,stan)	I-NP	O
kreeg	krijgen	WW(pv,verl,ev)	B-VP	O
.	.	LET()	O	O
				
Ik	ik	VNW(pers,pron,1,ev)	B-NP	O
verafschuw	verafschuwen	WW(pv,tgw,ev)	B-VP	O
uw	uw	VNW(bez,det,2,getal)	B-NP	O
partij	partij	N(soort,ev,basis,zijd,stan)	I-NP	O
,	,	LET()	O	O
klonk	klinken	WW(pv,verl,ev)	B-VP	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
.	.	LET()	O	O
				
Anneleen	Anneleen	SPEC(deeleigen)	B-NP	B-PER
Van	Van	SPEC(deeleigen)	I-NP	I-PER
Bossuyt	Bossuyt	SPEC(deeleigen)	I-NP	I-PER
kreeg	krijgen	WW(pv,verl,ev)	B-VP	O
het	het	LID(bep)	B-NP	O
hele	heel	ADJ(prenom,basis,met-e,stan)	I-NP	O
panel	panel	N(soort,ev,basis,onz,stan)	I-NP	O
over	over	VZ(init)	O	O
zich	zich	VNW(refl,pron,3,getal)	O	O
heen	heen	VZ(fin)	O	O
en	en	VG(neven)	O	O
moest	moeten	WW(pv,verl,ev)	B-VP	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
ondergaan	ondergaan	WW(inf,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
