VS	VS	N(eigen,mv,basis)	B-NP	B-LOC
bevestigt	bevestigen	WW(pv,tgw,met-t)	B-VP	O
dat	dat	VG(onder)	O	O
handelsoorlog	handelsoorlog	N(soort,ev,basis,zijd,stan)	B-NP	O
met	met	VZ(init)	B-PP	O
China	China	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
gepauzeerd	pauzeren	WW(vd,vrij,zonder)	B-VP	O
is	zijn	WW(pv,tgw,ev)	I-VP	O
				
De	de	LID(bep)	B-NP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
Financiën	financiën	N(soort,mv,basis)	B-NP	B-MISC
Steve	Steve	SPEC(deeleigen)	I-NP	B-PER
Mnuchin	Mnuchin	SPEC(deeleigen)	I-NP	I-PER
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
zondagavond	zondagavond	N(soort,ev,basis,zijd,stan)	B-NP	O
op	op	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
zender	zender	N(soort,ev,basis,zijd,stan)	I-NP	O
Fox	Fox	SPEC(deeleigen)	I-NP	B-PER
News	News	SPEC(deeleigen)	I-NP	I-PER
gezegd	zeggen	WW(vd,vrij,zonder)	B-VP	O
dat	dat	VG(onder)	O	O
de	de	LID(bep)	B-NP	O
handelsoorlog	handelsoorlog	N(soort,ev,basis,zijd,stan)	I-NP	O
tussen	tussen	VZ(init)	B-PP	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
land	land	N(soort,ev,basis,onz,stan)	I-NP	O
en	en	VG(neven)	O	O
China	China	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
voorlopig	voorlopig	ADJ(vrij,basis,zonder)	B-AP	O
stilligt	stilliggen	WW(pv,tgw,met-t)	B-VP	O
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
importheffingen	importheffing	N(soort,mv,basis)	I-NP	O
op	op	VZ(init)	B-PP	O
Chinees	Chinees	N(eigen,ev,basis,zijd,stan)	B-NP	B-LOC
staal	staal	N(soort,ev,basis,onz,stan)	I-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
opgeschort	opschorten	WW(vd,vrij,zonder)	I-VP	O
,	,	LET()	O	O
nadat	nadat	VG(onder)	O	O
beide	beide	VNW(onbep,grad,basis)	B-NP	O
landen	land	N(soort,mv,basis)	I-NP	O
vooruitgang	vooruitgang	N(soort,ev,basis,zijd,stan)	I-NP	O
hebben	hebben	WW(pv,tgw,mv)	B-VP	O
geboekt	boeken	WW(vd,vrij,zonder)	I-VP	O
bij	bij	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
handelsbesprekingen	handelsbespreking	N(soort,mv,basis)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
de	de	LID(bep)	B-NP	O
afgelopen	aflopen	WW(vd,prenom,zonder)	I-NP	O
twee	twee	TW(hoofd,prenom,stan)	I-NP	O
dagen	dag	N(soort,mv,basis)	I-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
gehouden	houden	WW(vd,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
Eerder	eerder	BW()	B-ADVP	O
had	hebben	WW(pv,verl,ev)	B-VP	O
ook	ook	BW()	B-ADVP	O
de	de	LID(bep)	B-NP	O
Chinese	Chinees	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
vicepremier	vicepremier	N(soort,ev,basis,zijd,stan)	I-NP	O
Liu	Liu	SPEC(deeleigen)	I-NP	B-PER
He	He	SPEC(deeleigen)	I-NP	I-PER
dat	dat	VNW(betr,pron,3,ev)	I-NP	O
al	al	BW()	B-ADVP	O
gemeld	melden	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
