Overheid	overheid	N(soort,ev,basis,zijd,stan)	B-NP	O
waarschuwt	waarschuwen	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	B-PP	O
drugsepidemie	drugsepidemie	N(soort,ev,basis,zijd,stan)	B-NP	O
in	in	VZ(init)	B-PP	O
Verenigde	Verenigde	SPEC(deeleigen)	B-NP	B-LOC
Staten	Staten	SPEC(deeleigen)	I-NP	I-LOC
				
De	de	LID(bep)	B-NP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
overheidsorganisatie	overheidsorganisatie	N(soort,ev,basis,zijd,stan)	I-NP	O
DEA	DEA	N(eigen,ev,basis,zijd,stan)	I-NP	B-ORG
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
gewaarschuwd	waarschuwen	WW(vd,vrij,zonder)	I-VP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
ernstige	ernstig	ADJ(prenom,basis,met-e,stan)	I-NP	O
stijging	stijging	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
drugsgebruik	drugsgebruik	N(soort,ev,basis,onz,stan)	B-NP	O
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Verenigde	Verenigde	SPEC(deeleigen)	I-NP	B-LOC
Staten	Staten	SPEC(deeleigen)	I-NP	I-LOC
.	.	LET()	O	O
				
Het	het	LID(bep)	B-NP	O
aantal	aantal	N(soort,ev,basis,onz,stan)	I-NP	O
drugsdoden	drugsdode	N(soort,mv,basis)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
sinds	sinds	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
begin	begin	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
hun	hun	VNW(bez,det,3,mv)	B-NP	O
registratie	registratie	N(soort,ev,basis,zijd,stan)	I-NP	O
nog	nog	BW()	B-AP	O
nooit	nooit	BW()	I-AP	O
zo	zo	BW()	I-AP	O
hoog	hoog	ADJ(vrij,basis,zonder)	I-AP	O
geweest	zijn	WW(vd,vrij,zonder)	B-VP	O
,	,	LET()	O	O
klinkt	klinken	WW(pv,tgw,met-t)	B-VP	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
in	in	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
maandag	maandag	N(eigen,ev,basis,zijd,stan)	I-NP	O
door	door	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Drug	drug	N(soort,ev,basis,zijd,stan)	I-NP	B-ORG
Enforcement	enforcement	SPEC(vreemd)	I-NP	I-ORG
Administration	administration	SPEC(vreemd)	I-NP	I-ORG
gepubliceerd	publiceren	WW(vd,vrij,zonder)	B-VP	O
rapport	rapport	N(soort,ev,basis,onz,stan)	B-NP	O
.	.	LET()	O	O
				
