Politie	politie	N(soort,ev,basis,zijd,stan)	B-NP	O
vindt	vinden	WW(pv,tgw,met-t)	B-VP	O
volledig	volledig	ADJ(vrij,basis,zonder)	B-NP	O
gezin	gezin	N(soort,ev,basis,onz,stan)	I-NP	O
dood	dood	ADJ(vrij,basis,zonder)	B-AP	O
terug	terug	BW()	B-ADVP	O
in	in	VZ(init)	B-PP	O
vakantieverblijf	vakantieverblijf	N(soort,ev,basis,onz,stan)	B-NP	O
,	,	LET()	O	O
maar	maar	VG(neven)	O	O
staat	staan	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
raadsel	raadsel	N(soort,ev,basis,onz,stan)	I-NP	O
				
De	de	LID(bep)	B-NP	O
Amerikaanse	Amerikaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Kevin	Kevin	SPEC(deeleigen)	I-NP	B-PER
Sharp	Sharp	SPEC(deeleigen)	I-NP	I-PER
(	(	LET()	O	O
41	41	TW(hoofd,vrij)	B-NP	O
)	)	LET()	O	O
,	,	LET()	O	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
vrouw	vrouw	N(soort,ev,basis,zijd,stan)	I-NP	O
Amy	Amy	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
(	(	LET()	O	O
38	38	TW(hoofd,vrij)	B-NP	O
)	)	LET()	O	O
en	en	VG(neven)	O	O
hun	hun	VNW(bez,det,3,mv)	B-NP	O
kinderen	kind	N(soort,mv,basis)	I-NP	O
Sterling	Sterling	N(eigen,ev,basis,zijd,stan)	I-NP	B-PER
(	(	LET()	O	O
12	12	TW(hoofd,vrij)	B-NP	O
)	)	LET()	O	O
en	en	VG(neven)	O	O
Adrianna	Adrianna	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
(	(	LET()	O	O
7	7	TW(hoofd,vrij)	B-NP	O
)	)	LET()	O	O
zijn	zijn	VNW(bez,det,3,ev)	B-NP	O
dood	dood	N(soort,ev,basis,zijd,stan)	I-NP	O
teruggevonden	terugvinden	WW(vd,vrij,zonder)	B-VP	O
in	in	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
appartementje	appartement	N(soort,ev,dim,onz,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
Mexicaanse	Mexicaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
Akumal	Akumal	N(eigen,ev,basis,onz,stan)	I-NP	B-LOC
.	.	LET()	O	O
				
De	de	LID(bep)	B-NP	O
politie	politie	N(soort,ev,basis,zijd,stan)	I-NP	O
staat	staan	WW(pv,tgw,met-t)	B-VP	O
voor	voor	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
raadsel	raadsel	N(soort,ev,basis,onz,stan)	I-NP	O
,	,	LET()	O	O
nu	nu	BW()	B-ADVP	O
ze	ze	VNW(pers,pron,3,mv)	B-NP	O
proberen	proberen	WW(pv,tgw,mv)	B-VP	O
te	te	VZ(init)	I-VP	O
onderzoeken	onderzoeken	WW(inf,vrij,zonder)	I-VP	O
hoe	hoe	BW()	B-ADVP	O
en	en	VG(neven)	O	O
waarom	waarom	BW()	B-ADVP	O
de	de	LID(bep)	B-NP	O
Sharps	Sharps	N(eigen,ev,basis,zijd,stan)	I-NP	B-LOC
overleden	overlijden	WW(vd,vrij,zonder)	B-VP	O
zijn	zijn	WW(pv,tgw,mv)	I-VP	O
.	.	LET()	O	O
				
