VRT-bestuursleden	VRT-bestuurslid	N(soort,mv,basis)	B-NP	B-MISC
geven	geven	WW(pv,tgw,mv)	B-VP	O
zichzelf	zichzelf	VNW(refl,pron,3,getal)	B-NP	O
extra	extra	ADJ(prenom,basis,zonder)	I-NP	O
premies	premie	N(soort,mv,basis)	I-NP	O
				
Brussel	Brussel	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
				
Voortaan	voortaan	BW()	B-ADVP	O
krijgen	krijgen	WW(pv,tgw,mv)	B-VP	O
de	de	LID(bep)	B-NP	O
twaalf	twaalf	TW(hoofd,prenom,stan)	I-NP	O
leden	lid	N(soort,mv,basis)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
raad	raad	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
bestuur	bestuur	N(soort,ev,basis,onz,stan)	B-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
VRT	VRT	N(eigen,ev,basis,zijd,stan)	I-NP	B-ORG
325	325	TW(hoofd,prenom,stan)	I-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
per	per	VZ(init)	B-PP	O
vergadering	vergadering	N(soort,ev,basis,zijd,stan)	B-NP	O
die	die	VNW(betr,pron,persoon,getal)	O	O
ze	ze	VNW(pers,pron,3,mv)	O	O
bijwonen	bijwonen	WW(pv,tgw,mv)	B-VP	O
in	in	VZ(init)	B-PP	O
plaats	plaats	N(soort,ev,basis,zijd,stan)	B-NP	O
van	van	VZ(init)	B-PP	O
250	250	TW(hoofd,prenom,stan)	B-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Na	na	VZ(init)	B-PP	O
een	een	LID(onbep)	B-NP	O
vergelijkende	vergelijken	WW(od,prenom,met-e)	I-NP	O
­studie	­studie	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
regering	regering	N(soort,ev,basis,zijd,stan)	I-NP	O
bleek	blijken	WW(pv,verl,ev)	B-VP	O
dat	dat	VG(onder)	O	O
in	in	VZ(init)	B-PP	O
tien	tien	TW(hoofd,prenom,stan)	B-NP	O
procent	procent	N(soort,ev,basis,onz,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
Vlaamse	Vlaams	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
instellingen	instelling	N(soort,mv,basis)	I-NP	O
de	de	LID(bep)	B-NP	O
zitpenningen	zitpenning	N(soort,mv,basis)	I-NP	O
naar	naar	VZ(init)	O	O
beneden	beneden	VZ(fin)	O	O
moesten	moeten	WW(pv,verl,mv)	B-VP	O
.	.	LET()	O	O
				
Maar	maar	VG(neven)	O	O
bij	bij	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
VRT	VRT	N(eigen,ev,basis,zijd,stan)	I-NP	B-ORG
zaten	zitten	WW(pv,verl,mv)	B-VP	O
de	de	LID(bep)	B-NP	O
bestuurs­leden	bestuurs­lid	N(soort,mv,basis)	I-NP	O
onder	onder	VZ(init)	B-PP	O
het	het	LID(bep)	B-NP	O
gemiddelde	gemiddelde	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
In	in	VZ(init)	B-PP	O
overleg	overleg	N(soort,ev,basis,onz,stan)	B-NP	O
met	met	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
regering	regering	N(soort,ev,basis,zijd,stan)	I-NP	O
beslisten	beslissen	WW(pv,verl,mv)	B-VP	O
ze	ze	VNW(pers,pron,3,mv)	B-NP	O
dan	dan	BW()	B-ADVP	O
maar	maar	BW()	I-ADVP	O
om	om	VZ(init)	B-PP	O
hun	hun	VNW(bez,det,3,mv)	B-NP	O
eigen	eigen	ADJ(prenom,basis,zonder)	I-NP	O
zitpenningen	zitpenning	N(soort,mv,basis)	I-NP	O
op	op	VZ(fin)	O	O
te	te	VZ(init)	B-VP	O
trekken	trekken	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
