Handige	handig	ADJ(prenom,basis,met-e,stan)	B-NP	O
mandjes	mand	N(soort,mv,dim)	I-NP	O
,	,	LET()	O	O
schattige	schattig	ADJ(prenom,basis,met-e,stan)	B-NP	O
bakken	bak	N(soort,mv,basis)	I-NP	O
en	en	VG(neven)	O	O
pluizige	pluizig	ADJ(prenom,basis,met-e,stan)	B-NP	O
dekens	deken	N(soort,mv,basis)	I-NP	O
:	:	LET()	O	O
Ikea	Ikea	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
lanceert	lanceren	WW(pv,tgw,met-t)	B-VP	O
nu	nu	BW()	B-ADVP	O
ook	ook	BW()	I-ADVP	O
in	in	VZ(init)	B-PP	O
België	België	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
collectie	collectie	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
huisdieren	huisdier	N(soort,mv,basis)	B-NP	O
				
Een	een	LID(onbep)	B-VP	O
kussen	kussen	WW(inf,vrij,zonder)	I-VP	O
voor	voor	VZ(init)	B-PP	O
je	je	VNW(bez,det,2v,ev)	B-NP	O
hond	hond	N(soort,ev,basis,zijd,stan)	I-NP	O
,	,	LET()	O	O
een	een	LID(onbep)	B-NP	O
bak	bak	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
je	je	VNW(bez,det,2v,ev)	B-NP	O
kat	kat	N(soort,ev,basis,zijd,stan)	I-NP	O
die	die	VNW(betr,pron,persoon,getal)	B-AP	O
perfect	perfect	ADJ(vrij,basis,zonder)	I-AP	O
in	in	VZ(init)	B-PP	O
je	je	VNW(bez,det,2v,ev)	B-NP	O
interieur	interieur	N(soort,ev,basis,zijd,stan)	I-NP	O
past	passen	WW(pv,tgw,met-t)	B-VP	O
:	:	LET()	O	O
Ikea	Ikea	N(eigen,ev,basis,zijd,stan)	B-NP	B-PER
lanceert	lanceren	WW(pv,tgw,met-t)	B-VP	O
een	een	LID(onbep)	B-NP	O
uitgebreide	uitbreiden	WW(vd,prenom,met-e)	I-NP	O
collectie	collectie	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
huisdieren	huisdier	N(soort,mv,basis)	B-NP	O
.	.	LET()	O	O
				
Eerder	eerder	BW()	B-ADVP	O
deden	doen	WW(pv,verl,mv)	B-VP	O
ze	ze	VNW(pers,pron,3,mv)	O	O
dat	dat	VNW(aanw,pron,3o,ev)	O	O
al	al	BW()	B-ADVP	O
in	in	VZ(init)	B-PP	O
andere	ander	ADJ(prenom,basis,met-e,stan)	B-NP	O
landen	land	N(soort,mv,basis)	I-NP	O
,	,	LET()	O	O
maar	maar	VG(neven)	O	O
nu	nu	BW()	B-ADVP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
Zweedse	Zweeds	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
meubelgigant	meubelgigant	N(soort,ev,basis,zijd,stan)	I-NP	O
bekendgemaakt	bekendmaken	WW(vd,vrij,zonder)	B-VP	O
dat	dat	VG(onder)	O	O
ook	ook	BW()	B-ADVP	O
België	België	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
aan	aan	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
beurt	beurt	N(soort,ev,basis,zijd,stan)	I-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
.	.	LET()	O	O
				
Vanaf	vanaf	VZ(init)	B-PP	O
7	7	TW(hoofd,vrij)	B-NP	O
april	april	N(eigen,ev,basis,zijd,stan)	I-NP	O
zijn	zijn	WW(pv,tgw,mv)	B-VP	O
die	die	VNW(aanw,det)	B-NP	O
meubels	meubel	N(soort,mv,basis)	I-NP	O
voor	voor	VZ(init)	B-PP	O
katten	kat	N(soort,mv,basis)	B-NP	O
,	,	LET()	O	O
honden	hond	N(soort,mv,basis)	B-NP	O
,	,	LET()	O	O
konijnen	konijn	N(soort,mv,basis)	B-NP	O
en	en	VG(neven)	O	O
andere	ander	ADJ(prenom,basis,met-e,stan)	B-NP	O
dieren	dier	N(soort,mv,basis)	I-NP	O
in	in	VZ(init)	B-PP	O
hun	hun	VNW(bez,det,3,mv)	B-NP	O
winkels	winkel	N(soort,mv,basis)	I-NP	O
en	en	VG(neven)	O	O
webshop	webshop	N(soort,ev,basis,zijd,stan)	B-NP	O
te	te	VZ(init)	B-VP	O
vinden	vinden	WW(inf,vrij,zonder)	I-VP	O
.	.	LET()	O	O
				
