Politie	politie	N(soort,ev,basis,zijd,stan)	B-NP	O
slaat	slaan	WW(pv,tgw,met-t)	B-VP	O
alarm	alarm	N(soort,ev,basis,onz,stan)	B-NP	O
:	:	LET()	O	O
'	'	LET()	O	O
Jonge	jong	ADJ(prenom,basis,met-e,stan)	B-NP	O
meisjes	meisje	N(soort,mv,dim)	I-NP	O
verkopen	verkopen	WW(pv,tgw,mv)	B-VP	O
hun	hun	VNW(bez,det,3,mv)	B-NP	O
lichaam	lichaam	N(soort,ev,basis,onz,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
amper	amper	BW()	B-NP	O
5	5	TW(hoofd,prenom,stan)	I-NP	O
euro	euro	N(soort,ev,basis,zijd,stan)	I-NP	O
'	'	LET()	O	O
				
Nooit	nooit	BW()	B-AP	O
eerder	eerder	ADJ(vrij,basis,zonder)	I-AP	O
waren	zijn	WW(pv,verl,mv)	B-VP	O
zoveel	zoveel	TW(hoofd,prenom,stan)	B-NP	O
Nigeriaanse	nigeriaans	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
meisjes	meisje	N(soort,mv,dim)	I-NP	O
in	in	VZ(init)	B-PP	O
ons	ons	VNW(bez,det,1,mv)	B-NP	O
land	land	N(soort,ev,basis,onz,stan)	I-NP	O
actief	actief	ADJ(vrij,basis,zonder)	B-AP	O
in	in	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
prostitutie	prostitutie	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
Ze	ze	VNW(pers,pron,3,mv)	B-NP	O
worden	worden	WW(pv,tgw,mv)	B-VP	O
almaar	almaar	BW()	B-AP	O
jonger	jong	ADJ(vrij,comp,zonder)	I-AP	O
en	en	VG(neven)	O	O
verkopen	verkopen	WW(pv,tgw,mv)	B-VP	O
zich	zich	VNW(refl,pron,3,getal)	O	O
voor	voor	VZ(init)	B-PP	O
almaar	almaar	BW()	B-NP	O
minder	weinig	VNW(onbep,grad,comp)	I-NP	O
geld	geld	N(soort,ev,basis,onz,stan)	I-NP	O
.	.	LET()	O	O
				
'	'	LET()	O	O
Het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
is	zijn	WW(pv,tgw,ev)	B-VP	O
pure	puur	ADJ(prenom,basis,met-e,stan)	B-NP	O
middeleeuwse	middeleeuws	ADJ(prenom,basis,met-e,stan)	I-NP	O
slavernij	slavernij	N(soort,ev,basis,zijd,stan)	I-NP	O
'	'	LET()	O	O
,	,	LET()	O	O
klinkt	klinken	WW(pv,tgw,met-t)	B-VP	O
het	het	VNW(pers,pron,3,ev,onz)	B-NP	O
bij	bij	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
politie	politie	N(soort,ev,basis,zijd,stan)	I-NP	O
.	.	LET()	O	O
				
