Na	na	VZ(init)	B-PP	O
jarenlang	jarenlang	ADJ(vrij,basis,zonder)	B-NP	O
geruzie	geruzie	N(soort,ev,basis,zijd,stan)	I-NP	O
:	:	LET()	O	O
Macedoniërs	macedoniër	N(soort,mv,basis)	B-NP	B-LOC
gaan	gaan	WW(pv,tgw,mv)	B-VP	O
stemmen	stemmen	WW(inf,vrij,zonder)	I-VP	O
over	over	VZ(init)	B-PP	O
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	B-NP	O
naam	naam	N(soort,ev,basis,zijd,stan)	I-NP	O
van	van	VZ(init)	B-PP	O
hun	hun	VNW(bez,det,3,mv)	B-NP	O
land	land	N(soort,ev,basis,onz,stan)	I-NP	O
				
Over	over	VZ(init)	B-PP	O
de	de	LID(bep)	B-NP	O
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	I-NP	O
naam	naam	N(soort,ev,basis,zijd,stan)	I-NP	O
voor	voor	VZ(init)	B-PP	O
Macedonië	Macedonië	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
die	die	VNW(betr,pron,persoon,getal)	B-NP	O
in	in	VZ(init)	B-PP	O
overeenstemming	overeenstemming	N(soort,ev,basis,zijd,stan)	B-NP	O
met	met	VZ(init)	B-PP	O
Griekenland	Griekenland	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
gekozen	kiezen	WW(vd,vrij,zonder)	B-VP	O
wordt	worden	WW(pv,tgw,met-t)	I-VP	O
,	,	LET()	O	O
zal	zullen	WW(pv,tgw,ev)	B-VP	O
een	een	LID(onbep)	B-NP	O
referendum	referendum	N(soort,ev,basis,onz,stan)	I-NP	O
worden	worden	WW(inf,vrij,zonder)	B-VP	O
gehouden	houden	WW(vd,vrij,zonder)	I-VP	O
,	,	LET()	O	O
zo	zo	BW()	B-ADVP	O
heeft	hebben	WW(pv,tgw,met-t)	B-VP	O
de	de	LID(bep)	B-NP	O
Macedonische	macedonisch	ADJ(prenom,basis,met-e,stan)	I-NP	B-LOC
eerste	een	TW(rang,prenom,stan)	I-NP	O
minister	minister	N(soort,ev,basis,zijd,stan)	I-NP	O
Zoran	Zoran	SPEC(deeleigen)	I-NP	B-PER
Zaev	Zaev	SPEC(deeleigen)	I-NP	I-PER
woensdag	woensdag	N(eigen,ev,basis,zijd,stan)	I-NP	O
in	in	VZ(init)	B-PP	O
Skopje	Skopje	N(eigen,ev,basis,onz,stan)	B-NP	B-LOC
gezegd	zeggen	WW(vd,vrij,zonder)	B-VP	O
.	.	LET()	O	O
				
